# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_cb: 0.3086053923645651
#             #       - Omega_c: 0.2595569494579907
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: 1.0
#            #       - eta2_IA: 0.0
#            #       - b1_IA: 1.0
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA        log_w   log_l
2.597466274241696516e-01 7.513721068631114275e-02 6.982134600754728027e-01 2.873733637336846947e+00 9.418828493316273587e-01 3.115836663156626440e-01 8.295284885932080243e+00 4.771414330451808183e+00 4.926003137020668277e+00 -1.112853976417639923e+10 -1.112853980469202042e+10
7.577224138904893325e-01 1.387453166813537760e-02 5.952491132438235688e-01 3.710985830283127562e+00 9.600720200523964465e-01 4.606003950368477429e-01 7.891480620430433746e+00 -1.187244302064222268e+00 -1.021674397276500557e+00 -1.108232323564022034e+07 -1.108236375126173720e+07
6.416734681821952835e-01 5.179015368912863460e-02 6.165200936951240607e-01 3.434039029102982088e+00 9.337871899046574775e-01 1.183294643035482929e-01 7.814554585977917078e+00 4.836365917071539400e+00 4.896118952528246027e+00 -7.736687131655812500e+12 -7.736687131696328125e+12
5.656400125287379677e-01 9.638756970522929790e-02 7.923906837381065049e-01 2.052348136871979811e+00 1.119487413428981837e+00 2.768840925263578168e-01 8.038589419349539966e+00 4.368395399206224994e+00 3.441869906520025779e+00 -2.082948195003975868e+09 -2.082948235519597292e+09
6.537173107167111308e-01 6.944208988789572767e-02 6.933889951954268493e-01 3.058486779442832315e+00 8.943396194601826998e-01 1.139897965970800287e-01 7.774784600154811542e+00 -1.038684596907433200e+00 -2.216633017680353035e+00 -2.034374292847899254e+06 -2.034414808469415875e+06
6.980174617830565698e-01 2.836610930825783639e-02 7.319710976303606120e-01 2.710705635157868443e+00 1.059740176699217162e+00 9.148437433157097232e-02 7.963496280255263571e+00 -5.418427916132273481e-02 4.489746195741961543e-02 -3.249344742140479386e+06 -3.249385257761995774e+06
4.879656188057622801e-01 7.174905488899177564e-02 8.620566969124715540e-01 1.737434739473543877e+00 8.180500303431723630e-01 1.240496780708281177e-01 7.876255120456357339e+00 9.191226201442290744e-01 4.651114375033362336e+00 -5.707884277926559001e+07 -5.707888329488711059e+07
7.955378427641613959e-01 5.030390981906972259e-02 9.189870267589683728e-01 2.874501908127233385e+00 9.664211478521309573e-01 4.940642930664749244e-01 7.604612463910899400e+00 1.693301432683089303e+00 2.998960087969138044e-02 -9.797581984962295741e+06 -9.797622500583812594e+06
7.882272644146761653e-01 2.491769986584999735e-02 5.357838447009402039e-01 2.596823280494588104e+00 1.113526598573392867e+00 5.259731615631296764e-02 8.009972338440313422e+00 -1.172122264773196587e+00 -1.119044430737584861e+00 -1.136931417680975515e+06 -1.136971933302492136e+06
7.238661375123165431e-01 7.272823640560528713e-02 9.581006158241526238e-01 2.389577101826093841e+00 1.108840276992493656e+00 2.863851740663170276e-04 7.679523478198019504e+00 -4.024230202693948044e+00 -4.099884897262477956e+00 -6.969021460261817090e+06 -6.969061975883333012e+06
7.857037207447779004e-01 3.264978713475560207e-02 7.208435228910018422e-01 3.246814365716034878e+00 8.824101124763256143e-01 3.065767022394276231e-01 8.296729260658082694e+00 2.120202485342188581e+00 -2.438388300878120418e-01 -6.535656521444220096e+06 -6.535697037065736018e+06
4.161299178361698159e-01 5.635591327980996740e-02 5.478426348589847672e-01 2.982551185207118039e+00 1.107295788747895138e+00 2.526524905710705315e-01 7.801230429904618902e+00 4.718165707206804171e+00 4.241242042877802376e+00 -8.339397919224987984e+09 -8.339397959740610123e+09
3.847945834451780289e-01 6.340604847711475700e-02 6.595807806141900098e-01 3.532911234822146973e+00 1.084210878026478309e+00 4.287733591271408740e-01 7.605249522882242097e+00 -2.306941200444177831e+00 -2.736801105435301196e+00 -4.913753355298427050e+05 -4.914158511513591511e+05
6.928173758406370730e-01 5.122404782972556775e-02 4.701648552785802626e-01 3.782699505523563488e+00 9.710796519396522886e-01 4.072716508045171602e-01 7.715588035600795536e+00 3.069561300934564585e-01 -3.948093881511069991e+00 -1.881760309320814442e+06 -1.881800824942331063e+06
5.026162085493547371e-01 2.288529397762540524e-02 5.987749569754550194e-01 3.444966497466386723e+00 1.152856969325201764e+00 6.683637063559366709e-02 8.057607168503650996e+00 2.643852899440695126e+00 -2.273821551231148597e+00 -1.552820569655187428e+06 -1.552861085276704049e+06
2.015672051820453781e-01 3.614445506774211642e-02 5.423065946070309007e-01 3.574365785043315924e+00 1.057654920691611489e+00 3.476441533357652602e-01 7.937486121363426683e+00 -4.977098179731090255e+00 2.756730957365038037e+00 -8.000215567949524848e+05 -8.000620724164689891e+05
7.338978779417330012e-01 2.907774521437820475e-02 9.080891638851500414e-01 2.257442668864265922e+00 1.112540298797947358e+00 6.196281780047907528e-02 7.868632386763281694e+00 1.552173203774702692e+00 4.429569063945661966e+00 -2.256201333166030502e+10 -2.256201337217592621e+10
7.190765472046867224e-01 6.290151071879936107e-02 6.881796811438627426e-01 3.874511197173842625e+00 8.996467436259107942e-01 4.845315853931668748e-01 8.108249920104421804e+00 4.694911522019452832e+00 2.972099067429144981e+00 -3.695290343324185944e+10 -3.695290347375747681e+10
6.369346925664821635e-01 5.393772008855581002e-02 9.971021105031538934e-01 2.383947150320165242e+00 7.736186544984204883e-01 7.222874652985128430e-02 7.683573562912156873e+00 -1.462796804050607857e+00 -3.972611886053468488e+00 -1.365641549799287692e+06 -1.365682065420804312e+06
7.993807438898259399e-01 5.436707943331369614e-02 4.634341094541429285e-01 3.021231020862351180e+00 9.283842369534687222e-01 1.296761363777622633e-01 8.228324867132783993e+00 1.911627457981909473e+00 3.550060234886322164e+00 -6.440109375273742676e+08 -6.440109780429958105e+08
7.554631362836558006e-01 1.621427945328969208e-02 4.359317354378943188e-01 2.399435740877557954e+00 6.131641188629417538e-01 1.282678416488201578e-01 7.605857804388236332e+00 -3.023506175803794882e+00 4.558113846011798032e+00 -1.996927865009042740e+10 -1.996927869060604858e+10
5.361990193947027139e-01 5.824734259355846683e-02 6.114235894544972627e-01 3.027173691809189826e+00 7.987186954599823085e-01 2.026472640343217058e-01 7.677011278701648678e+00 -1.743227316846622799e+00 2.498745750754207684e+00 -3.011075148956418037e+06 -3.011115664577934425e+06
2.158523432274696008e-01 3.782411376884105975e-02 6.691411345899516139e-01 3.625171872796647765e+00 1.090531575246565410e+00 3.907352454952924825e-01 7.773607722709038548e+00 1.680780008854051211e+00 4.673264496869913742e+00 -7.167140026283732057e+07 -7.167144077845883369e+07
5.996163660897966263e-01 8.187762653129745938e-02 6.836459842532363052e-01 2.453463506384497173e+00 6.575727499433102752e-01 1.010310775204001366e-01 8.273745536636674558e+00 8.347455514908919127e-02 3.852497557599003031e+00 -4.434670223132134561e+04 -4.438721785283782083e+04
7.193549271480610408e-01 4.854232629103977237e-02 4.880511920476709453e-01 3.400833577756429804e+00 8.345166996924571201e-01 1.502904292538093101e-01 7.648514989568063527e+00 2.772998139008373997e+00 1.449216049584549637e+00 -6.517485816547204740e+06 -6.517526332168720663e+06
5.189549960982620114e-01 1.773412247408908890e-02 9.741724494800276801e-01 3.926016030824914793e+00 9.330448697706135164e-01 2.376621990894284275e-02 8.282521121887068460e+00 -2.273648347045720275e+00 -1.299452960784369893e+00 -3.200130485027155653e+07 -3.200134536589307338e+07
5.822156522869995632e-01 2.224326791268616682e-02 7.307094775580136314e-01 2.682480252798014053e+00 8.892979787936862168e-01 1.991695993321380698e-01 7.859445075489767341e+00 -5.455678605188909458e-01 2.512338902736694024e+00 -1.259974741266066208e+06 -1.260015256887582829e+06
4.804273168648353076e-01 4.043501721499127843e-02 5.132539664305710847e-01 2.704063470993158802e+00 9.072017729656067786e-01 2.456620756944166706e-02 8.173781120474529871e+00 -3.468360295733620369e+00 3.009079245523494706e+00 -2.731272576764383912e+07 -2.731276628326535597e+07
5.958684865426996380e-01 4.278511856980117545e-02 6.538557285369306360e-01 2.281083047101515771e+00 9.090541261793825267e-01 2.963913906467887660e-01 7.772330482674267849e+00 2.848165073637387579e+00 4.176630487234405109e+00 -3.905453456266525745e+09 -3.905453496782147408e+09
6.087710189342343536e-01 2.299143765440702161e-02 4.634526112161893585e-01 1.965236695537452283e+00 6.361212294924964983e-01 3.569928623431133929e-01 7.681069709974181592e+00 -4.588166661311740668e+00 1.986026435182074223e+00 -1.182069291146742878e+06 -1.182109806768259499e+06
6.500358582051120049e-01 3.875208431500767881e-02 8.792453217080342665e-01 3.800673520173647013e+00 1.143593508447289242e+00 2.743074046487636308e-01 7.961476778305742741e+00 2.394333432235531411e+00 -3.649796505628572163e+00 -3.986828210068932921e+07 -3.986832261631084979e+07
7.542803637784468718e-01 6.845605644331881345e-02 5.869282250138139201e-01 3.704875990716608669e+00 9.404083311260460487e-01 1.225082928028360940e-01 7.846649086718027633e+00 -2.834965249243834862e+00 -4.663361895387532208e+00 -8.403120332710368559e+06 -8.403160848331885412e+06
5.121353549228734314e-01 5.416161343116816795e-02 7.171895559985370650e-01 3.922602854770542713e+00 6.359460523691998768e-01 1.743251304387178346e-01 8.235338335758603634e+00 -4.380904608343630713e+00 -1.323780795084789297e+00 -5.258746729607629590e+06 -5.258787245229145512e+06
1.095472362952382706e-01 5.303298584587738673e-02 9.989781677507012514e-01 2.275523357814533298e+00 8.747553752364324309e-01 2.549147288890725727e-01 7.770819750729244468e+00 3.915572684325697495e+00 4.890557318127248365e+00 -2.187201924817281589e+07 -2.187205976379433274e+07
1.407494537248298039e-01 1.635659603713603139e-02 7.233878268286899615e-01 3.073316559668453074e+00 8.101759374174751782e-01 3.557686368958533074e-01 7.795576280564409544e+00 -4.451687296220225853e+00 4.594581620468144223e+00 -5.321930218078409880e+07 -5.321934269640561938e+07
3.644651795957525309e-01 4.883921075340758727e-02 9.390281150833996726e-01 3.568743038360667086e+00 1.086839703852281458e+00 3.535958642511067840e-01 7.832711251208154479e+00 1.521335341082394876e-01 -2.834471944172061164e+00 -3.248373600317079574e+06 -3.248414115938595962e+06
5.971347771328646692e-01 7.068231174813349726e-02 5.529078612533218084e-01 3.346603480415920373e+00 1.069697222125430169e+00 2.248380016006290560e-01 8.191510527114610696e+00 -3.489674082920468656e+00 4.134844930796887752e+00 -4.154463109989782715e+10 -4.154463114041344452e+10
5.513245742119025072e-01 1.598427120103372567e-02 9.771096240590164683e-01 2.525798528300903012e+00 6.582503794780559803e-01 1.833293633219418850e-01 7.926657267627194692e+00 -3.370727950571124065e+00 1.879004277016138147e+00 -1.211427355974436738e+07 -1.211431407536588423e+07
5.196307314924174525e-01 6.723666472266175143e-02 9.053507307641237567e-01 3.262184839929559210e+00 7.025884812488072395e-01 4.684329440887215479e-01 7.967397578572434469e+00 -6.215761601934222114e-01 4.258935291084286590e+00 -9.047666103769840300e+07 -9.047670155331991613e+07
6.944749834499774899e-01 8.608858785672497682e-02 5.527739237476940737e-01 2.310683504327827098e+00 9.906753657596460982e-01 2.796131770678824124e-01 7.838817875479717756e+00 3.350790629192703207e+00 3.545121302855157808e+00 -1.137770065587805510e+09 -1.137770106103426933e+09
6.249432972788818708e-01 5.618125528738458080e-02 8.559729794926256297e-01 1.861990493751153330e+00 9.737806253655680866e-01 2.483334127219545828e-01 8.052925799305262089e+00 -1.373836136221240345e+00 2.798780990240532063e+00 -4.013434523291470017e+06 -4.013475038912986405e+06
7.924388753100889415e-01 6.967057590144214163e-02 6.391324302525013268e-01 2.387575303188559150e+00 9.749751082506719069e-01 1.752113701782603838e-01 8.194189016675323955e+00 2.678952874282143348e+00 -1.539459676925083453e+00 -5.484806844134208513e+05 -5.485212000349373557e+05
6.945345692009595728e-01 6.340850310320689243e-02 6.982296676150419046e-01 2.956428622347274882e+00 7.602897701454872648e-01 1.236279298081450762e-01 7.630824120567876179e+00 2.911544771916942942e+00 -4.602426400497602543e+00 -1.278468414241576567e+06 -1.278508929863093188e+06
4.755212346820651970e-01 9.209014867294515461e-02 9.841552626042036067e-01 3.763973259945439409e+00 1.055669208014712090e+00 2.298984892168263183e-01 8.014357147219357103e+00 -1.023130702421189753e+00 4.947158500537044645e+00 -3.714144106612304688e+10 -3.714144110663866425e+10
3.829955810669462002e-01 3.371185321758057851e-02 7.566723409089958219e-01 2.850197025836058273e+00 6.684816728328327740e-01 2.494241925664026360e-01 8.173426869996054833e+00 -1.799106732896138539e+00 4.626660550541155104e+00 -8.452712392255758047e+08 -8.452712797411973476e+08
3.114343023807541466e-01 4.894791010319858582e-02 9.889464242337543398e-01 2.833785498250611212e+00 1.181559812192625181e+00 3.106525573006397312e-01 7.725466190096569541e+00 3.796555135911084733e+00 4.182220945777748611e+00 -5.489930058265011787e+09 -5.489930098780633926e+09
6.487100321906450473e-01 6.638372118882590600e-02 7.924509513248387815e-01 2.768505503493334352e+00 1.050201806876608135e+00 1.659372391771834487e-01 7.934876773925808813e+00 3.815787380354800362e+00 -8.770805461637039002e-01 -2.465203437004392967e+06 -2.465243952625909355e+06
4.647039202565229621e-01 3.798299064644566209e-02 8.089142050579960497e-01 1.722602837786739061e+00 9.389157420550928723e-01 3.737176004797906903e-01 7.933934231011911642e+00 4.106878137015989694e+00 2.531214815313241218e+00 -8.503203099917944521e+06 -8.503243615539461374e+06
6.004432170954550063e-01 7.298852730484987894e-02 9.576070674426878648e-01 3.105282712329654249e+00 1.118684698462386162e+00 2.207306513857244523e-01 8.086366954811934349e+00 4.178630700040095292e+00 3.594446682198775278e-01 -1.770465254389321804e+07 -1.770469305951473489e+07
3.563243685292972751e-01 2.225913511395266262e-02 7.730760439040453846e-01 2.680827481767029674e+00 1.091670726052139884e+00 3.206603035745092534e-02 7.822346678127734876e+00 -6.047014121105096507e-01 -3.476649298624197026e+00 -1.659829544503462675e+05 -1.660227021004900162e+05
3.175466573997529629e-01 6.310251659240083411e-02 8.433104603463046356e-01 2.565479917399721366e+00 9.959896892219768372e-01 4.624106815072082100e-03 7.734990415238927497e+00 3.545316537596349349e+00 4.760403411725233624e-01 -3.669810162068928184e+04 -3.673784927083301591e+04
1.375509418582943899e-01 7.586576790122848135e-02 4.024604324010533918e-01 2.547280808597849333e+00 8.672701131938789221e-01 8.722199708893307868e-02 8.187636917822439742e+00 -9.868089868021820976e-01 3.054287748018557735e+00 -2.440918975046082414e+04 -2.444893740060455821e+04
2.797218644027994472e-01 2.862293277338890524e-02 6.891972995289099568e-01 3.367493112882975037e+00 9.432153822505737750e-01 4.733089022155204106e-01 7.785890999309583727e+00 -2.886945351944837590e+00 -4.667204315370726775e+00 -2.581241739121455612e+04 -2.585216504135829018e+04
6.250324689682381640e-01 7.559721440322715591e-02 5.036619733117758679e-01 2.933715778374227590e+00 1.075779043369247123e+00 4.269051231630388576e-02 7.756368134792793967e+00 -3.049943496114560837e+00 -1.782400591309106552e+00 -4.041824820298714330e+05 -4.042222296800151234e+05
7.276426449427924048e-01 7.868572095462871008e-02 7.118526441207018163e-01 2.212497871678761552e+00 6.193295779396215117e-01 1.607424914880187794e-01 7.708620468959729521e+00 4.135696006065385788e+00 -2.181510278601028752e+00 -8.024863413061105530e+04 -8.028838178075478936e+04
4.210928544770768944e-01 9.593904487075452514e-02 5.629643734958742485e-01 3.476621179605877465e+00 8.014490128437505856e-01 4.379244408374910469e-02 7.791788050833819312e+00 1.571446714484316942e+00 -1.582139919868883471e+00 -7.310081728682477842e+04 -7.314056493696851248e+04
1.132409274364856722e-01 5.562039445707754604e-02 5.248805268582550365e-01 2.366292966482114402e+00 9.612609624196232216e-01 4.486945778370808324e-01 8.030485272606961544e+00 -3.390924013361185096e+00 1.765473434858607860e+00 -2.460917430452725603e+04 -2.464892195467099009e+04
7.111920171206437269e-01 9.417162136599462052e-02 4.344423383509791181e-01 2.931770117364020933e+00 8.508826347423033010e-01 4.140434012828055343e-01 8.202143997706299317e+00 3.006418726700418986e+00 -5.590819519124572423e-01 -3.654684520587571023e+04 -3.658659285601944430e+04
4.108067018937791026e-01 5.064387245062174775e-02 4.856277757200689327e-01 3.935726167607622727e+00 1.085288963638783688e+00 3.459877721132307293e-01 7.979570906017803722e+00 -4.283003045047069079e+00 -4.972441030094215897e+00 -2.380680138630252040e+05 -2.381077615131689527e+05
1.241879304618823676e-01 8.313054982670503579e-02 4.291038162689086444e-01 3.380817897085463208e+00 9.117934483089213948e-01 2.809063117358647221e-01 8.286564097970710918e+00 6.834679440603572687e-01 -2.331404157152110468e+00 -2.469053913689892579e+04 -2.473028678704265985e+04
1.087965367266846006e-01 6.700972400701864229e-02 5.846155179115168909e-01 3.488181865351748456e+00 1.175756981385382094e+00 4.347994595446135202e-01 7.953147713677914510e+00 4.024334319588787068e+00 -3.177788837619966777e+00 -2.341499682254365325e+04 -2.345474447268738732e+04
1.847456940163763051e-01 9.628503223409513867e-02 7.283770578131192330e-01 1.703050407172739700e+00 1.145543342938220910e+00 4.142733805899760924e-01 7.659572192504591648e+00 -5.732139695119293776e-01 -3.948799103223255003e-01 -2.254035855014474510e+04 -2.258010620028847916e+04
4.224980308059290701e-01 2.341460031246695578e-02 7.036777717536490950e-01 2.740256460788732973e+00 7.207058308299318927e-01 4.099579269261413583e-01 7.648122870361771852e+00 -8.430875176840402219e-01 2.493655773871558345e+00 -1.117180731363149680e+05 -1.117578207864587021e+05
7.529732308295223886e-01 1.957653388533178718e-02 4.004285405622184935e-01 2.937593662348835899e+00 1.029307056192545700e+00 4.088305359960178742e-01 7.880762118346282818e+00 5.572331135008088410e-01 -6.331982255324568598e-01 -9.028141583747470577e+04 -9.032116348761843983e+04
2.466627547508510876e-01 1.699456224005743005e-02 6.293874584550771534e-01 3.845627195782642893e+00 9.930640178153262720e-01 2.095174099096358544e-02 8.029448848224923552e+00 -1.634924215162122607e+00 -8.113240893947164523e-01 -9.436875205899421417e+04 -9.440849970913794823e+04
3.418246939239343307e-01 5.140206980964903000e-02 9.181585921393466965e-01 2.479736166297324740e+00 1.151706794984289628e+00 3.283611983739175288e-01 8.018399455743827176e+00 7.220607584973510740e-01 2.845300756481739413e+00 -1.887792316999840841e+05 -1.888189793501278327e+05
3.552028301413899802e-01 5.186050981080942562e-02 7.375451545488048710e-01 2.699737505551544015e+00 1.038469714434706148e+00 9.020818896072851922e-02 7.841856951152071709e+00 1.689746911459044654e+00 -2.299133569566791380e-03 -3.604710420551495918e+04 -3.608685185565869324e+04
5.335987158523463059e-01 6.648793349937058561e-02 6.253413981967668178e-01 2.707907849126394595e+00 6.769245411841293691e-01 8.432422245383774939e-02 8.228254899444552350e+00 -2.818473712180067370e+00 -3.789236876682910093e+00 -5.125654798931012920e+04 -5.129629563945386326e+04
4.353692592620920232e-01 4.403432678383550902e-02 5.928390177936887495e-01 3.338549602840074737e+00 1.098533611740839078e+00 2.096450964778862058e-01 7.608171967390166657e+00 2.064886824136088705e+00 -3.702615970207672191e+00 -3.528638577592945076e+05 -3.529036054094381980e+05
1.697133351913790444e-01 8.291463618205831276e-02 4.365628369914291707e-01 2.195345945612887206e+00 1.003702643671566586e+00 2.433314791039314917e-02 7.888101498636780562e+00 2.754027842837087903e+00 3.448055934875904782e+00 -2.899827804203599226e+04 -2.903802569217972632e+04
5.273917629255648887e-01 1.758858526651072701e-02 5.285512160609859844e-01 2.824542844280197862e+00 1.045398531557393262e+00 3.343845688191413035e-01 8.222246232160461687e+00 4.478988032796502594e+00 -5.576601106630505456e-01 -9.643538804300274933e+04 -9.647513569314648339e+04
4.287254065306033146e-01 6.070094061601578883e-02 7.419744710800597609e-01 2.829278271301279180e+00 8.547397815862105563e-01 4.436673141376669127e-01 8.176499589746111241e+00 -4.553716314109516716e+00 -4.719242212207950260e+00 -1.029902317872311978e+05 -1.030299794373749319e+05
1.325441794659785177e-01 1.791736107621956162e-02 5.340303116099812675e-01 2.797226829817965665e+00 6.571903846187360232e-01 5.483539816315469162e-02 7.731946543978522435e+00 2.710277013571840143e-01 3.821348698992235171e+00 -2.424226655233625934e+04 -2.428201420247999340e+04
6.728212180769843620e-01 3.171314810709673082e-02 4.398289978177502002e-01 3.111502998129519693e+00 9.078575354475135750e-01 1.172760037813244671e-01 8.053702653575541603e+00 -3.077109993178439584e+00 -4.667731633704441663e+00 -2.347586237933924131e+05 -2.347983714435361617e+05
2.739363501216718899e-01 4.769623490540970956e-02 4.809190216687824204e-01 3.489227908136684153e+00 6.422755709591886353e-01 7.622322530694053411e-02 7.751055949150261526e+00 4.941249556035721469e+00 7.244173460444214285e-01 -2.578992576325503978e+04 -2.582967341339877385e+04
2.342830263660477530e-01 8.466405745263018423e-02 8.918649496643515917e-01 3.788685705842731011e+00 1.164725795718940526e+00 2.731509324833260033e-01 8.097659926922766260e+00 1.506395787797285557e+00 -2.156283627440824802e+00 -2.467202581124482967e+05 -2.467600057625920454e+05
3.072651639973282833e-01 8.789314042908971669e-02 4.721569534370196886e-01 3.980439537887508372e+00 1.042746085128787747e+00 3.780520136825110677e-01 8.260719699956377227e+00 4.652147693025098008e+00 6.225818514934520209e-01 -5.764746210744624841e+04 -5.768720975758998247e+04
2.270242390265101995e-01 9.552095024375055476e-02 5.244961660035442064e-01 2.596129541510634464e+00 6.140805983523562883e-01 3.733563294480789496e-01 7.965526089538934151e+00 -4.480508742242555797e+00 -2.340518180100120915e+00 -2.308109648307620955e+04 -2.312084413321994361e+04
1.120968005593947492e-01 7.102263645815150295e-02 5.174665614333003871e-01 3.913721954283082560e+00 9.472068598594995947e-01 1.247519257768881507e-01 8.111372353297808147e+00 1.160516104626132972e+00 -9.969501978682817622e-01 -2.281770379896863960e+04 -2.285745144911237367e+04
1.357933457197991745e-01 2.917614490850681253e-02 7.060993174362422131e-01 1.830789794090180722e+00 6.056486353974763759e-01 2.890513504666170630e-01 7.824200301721537798e+00 2.713465959678645234e+00 -1.615292726877432194e+00 -2.482171474529958141e+04 -2.486146239544331547e+04
1.926488110439349977e-01 1.901288971802096717e-02 4.835078223394313479e-01 2.852692133402507046e+00 1.019412704087134802e+00 1.380924613760772801e-01 8.086726604526118578e+00 4.168953755369649627e+00 1.019513421843596390e-01 -2.128751484391862323e+04 -2.132726249406235729e+04
1.015052667482384541e-01 2.358086346337756600e-02 6.622224785333155062e-01 2.654580794934245702e+00 9.010240723538927021e-01 2.929623440354460207e-01 7.762985237451413667e+00 -1.183192670651260769e+00 2.110755344419334989e+00 -2.433774337011596435e+04 -2.437749102025969842e+04
5.863750752232100849e-01 8.170244989137162572e-02 4.134037513754286186e-01 3.579212105236982744e+00 1.052877730270213030e+00 1.199572527503872110e-01 8.289878018223824085e+00 9.715094477474792711e-01 1.012184336210031788e+00 -1.594166968770071981e+05 -1.594564445271509467e+05
3.712603130518460359e-01 9.762922356135719792e-02 6.611665521007992208e-01 3.661830399807492586e+00 6.705057781582245413e-01 3.686989532651671619e-01 7.699007647150527767e+00 -5.991364168140087543e-01 -1.429555567228162349e+00 -1.111202570225245872e+05 -1.111600046726683213e+05
4.387436126557981986e-01 4.572679038995113021e-02 4.717471584753669123e-01 2.568860047194064578e+00 6.502671986081046684e-01 9.405515753660736999e-02 7.782264341340977332e+00 -1.156482136830852880e+00 3.017242018839144890e+00 -6.493834071086581389e+04 -6.497808836100954795e+04
4.139451074898738980e-01 9.036740656285222051e-02 7.684999586388243653e-01 3.261363120819670058e+00 8.779252132988679680e-01 3.800844869187525177e-01 8.114871290382779989e+00 -2.928129433583159802e+00 -2.592101381429408047e+00 -3.582536411731226253e+05 -3.582933888232663157e+05
1.287807633084884773e-01 1.751715585725556815e-02 7.216521210334649883e-01 1.759850565052583082e+00 6.305672990040966930e-01 1.779038721320022054e-01 8.005833477393666797e+00 4.481725248167801823e+00 1.563826778874152446e+00 -2.444041442180299782e+04 -2.448016207194673188e+04
6.472932870048578868e-01 4.066076466357648050e-02 6.101624054902413663e-01 2.194256347089535542e+00 7.569999544326495577e-01 3.089379864726460312e-03 7.720688662436250738e+00 3.102415702361147609e+00 -1.290311188429903666e+00 -3.593999742121605232e+04 -3.597974507135978638e+04
3.128698815820711854e-01 7.559778130527698703e-02 4.640076122190993635e-01 2.160454693084405520e+00 6.787291654177493028e-01 2.139700058994849496e-01 7.836431351767894959e+00 -1.847697478124497028e+00 3.175110611592508292e+00 -4.758492131978378166e+04 -4.762466896992751572e+04
6.158336765874812269e-01 3.880688048641441762e-02 4.553597318422287765e-01 2.980491861764376971e+00 8.043323662677122066e-01 2.117252701549882099e-01 7.791759661596042719e+00 -4.282583095207336044e+00 -3.700026146324723264e+00 -7.657341350911057089e+04 -7.661316115925430495e+04
3.848562611455088600e-01 4.184999087590718370e-02 5.158301559419340432e-01 3.666452686500671021e+00 8.247559467968818003e-01 3.034841805563379125e-01 8.284345800189369058e+00 -2.135690453144666101e+00 -1.191129477371791978e+00 -6.266251690747360408e+04 -6.270226455761733814e+04
2.320139539774739024e-01 1.282183181727297727e-02 4.960854028817160422e-01 2.157984183964729574e+00 1.015695025399860230e+00 1.989074814424043325e-01 7.731175075516866002e+00 -1.088809339364562589e-01 -3.585341539348379847e+00 -2.188964850332100468e+04 -2.192939615346473875e+04
1.122966316967406175e-01 5.450587007210329349e-02 7.024155374557918829e-01 3.740475435177169850e+00 9.193854452377869801e-01 3.920931692225371190e-01 7.919607325152280275e+00 -4.845417338228883430e+00 2.529127249464647065e+00 -3.882438810681113682e+04 -3.886413575695487089e+04
3.812221243546325411e-01 7.189124280208772366e-02 6.246244265047553590e-01 3.146480735031143450e+00 1.122930636385493841e+00 6.708318825418968512e-02 8.021731649819473731e+00 3.096150546322213870e+00 -1.168773543094299150e+00 -8.030637450999363500e+04 -8.034612216013736906e+04
