# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_cb: 0.3086053923645651
#             #       - Omega_c: 0.2595569494579907
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: [-5.0,5.0]
#            #       - eta2_IA: [-5.0,5.0]
#            #       - b1_IA: [0.0,2.0]
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA          a2_IA          eta2_IA          b1_IA        log_w   log_l
5.592371133089552027e-01 7.082321531994094366e-02 4.708885245026056543e-01 3.652113464150072097e+00 8.002175038636044624e-01 2.853574562812237203e-01 8.186542432027859917e+00 -4.365428408734148391e+00 -3.276083476389155535e-01 3.937585328149392438e+00 2.284921458078928325e+00 1.073317107354996969e+00 -3.247135069804877639e+08 -3.247135291602689028e+08
6.885102210652109811e-01 9.157178891288769718e-02 5.553535530357092131e-01 3.789250151164945457e+00 1.193340541053204529e+00 4.336622873776678211e-01 8.060384885116340214e+00 3.538779492482678535e+00 4.445187111965511306e+00 -7.765006672717333913e-01 -2.971865184525130932e+00 7.900525035075738334e-01 -1.163205101958527930e+13 -1.163205101960745898e+13
3.392259221311503814e-01 8.215815795760122997e-02 6.883218452007660026e-01 3.787930184496163477e+00 1.136532493405347122e+00 8.826197189409468180e-02 7.899072951824974709e+00 1.538706589565874694e-01 3.362057516647000810e+00 3.207271519857084030e+00 2.018474802694314008e+00 6.664262564641454389e-02 -3.026461470672891140e+08 -3.026461692470702529e+08
7.146379226101837734e-01 3.277283690841926306e-02 8.221314662165468690e-01 2.168444359238661967e+00 1.154996539716485193e+00 4.786570582845027233e-01 8.080258527223278975e+00 6.073111084926674508e-01 -4.436210345426427892e-01 -3.844925047091045656e-01 2.825187018136199768e+00 1.669803957549258477e+00 -6.169717094335615635e+07 -6.169719312313731015e+07
2.118434248922513030e-01 8.063153017695613711e-02 7.323568507620331625e-01 2.908233160994696309e+00 7.054722774569636146e-01 4.977693745528533054e-01 7.796318329799197144e+00 -4.819370080251982102e+00 1.146510641075156656e+00 4.883602575522608902e+00 3.606426046506271632e+00 7.870291520516996542e-01 -4.343303272517966107e+06 -4.343325452299118042e+06
7.401996590543782339e-01 5.024091888615067614e-02 5.765470283881655167e-01 2.403503129886681133e+00 1.126006136719135409e+00 3.867138423064830910e-02 8.249328946242959759e+00 -4.920032059957235582e+00 -1.841498664828117526e+00 -3.576648116199305782e+00 -4.293474293210453041e+00 1.267209347167441047e+00 -1.477015535327721387e+07 -1.477017753305836581e+07
1.467468538394905153e-01 3.564901489453269762e-02 9.751631857072036169e-01 3.222244917961766042e+00 6.598342708046963656e-01 1.773512445472807952e-01 8.232650395849669067e+00 4.779710047900206149e+00 3.967509141205063372e+00 -4.426823029710443613e+00 1.393786670514009174e+00 1.846289327049865259e+00 -1.533694907349352837e+08 -1.533695129147164524e+08
5.212733676846257325e-01 3.998201969633564945e-02 4.961903358032258016e-01 1.748670153268693239e+00 1.025830087655555722e+00 4.847975515572591210e-01 7.991166894194375203e+00 8.541743714704077561e-01 4.980800984797147279e+00 2.483783093830268740e+00 -1.567161717561660339e+00 5.076903822746836603e-01 -3.148055318272617832e+07 -3.148057536250733212e+07
7.657803077717492135e-01 7.451471100091276722e-02 8.912688180381156400e-01 2.341750137167672996e+00 9.596703834471251859e-01 3.304688892157455204e-01 7.607587330620141586e+00 -3.295444223305864284e+00 -2.386019674012977987e+00 -4.905932796004241148e+00 -7.659742245066611943e-01 1.260162885865651949e+00 -4.310470765810132623e+08 -4.310470987607944012e+08
5.666653414104275699e-01 1.343474937674794985e-02 9.084818119966456829e-01 2.856122299504074036e+00 9.758330140035551548e-01 4.628189845400876301e-01 8.031798398355348922e+00 -1.231164711973145032e-01 1.722822778971747404e+00 2.773842505960880445e+00 -2.251503860843047100e+00 9.365330012526897896e-01 -1.062552516050579958e+07 -1.062554734028695151e+07
6.502732770424404229e-01 3.595672717594566165e-02 5.385389158828824963e-01 3.051902476521259899e+00 8.103115911746572309e-01 1.175352779350898880e-01 8.251227408669869590e+00 -1.347572486049450013e+00 -2.607977269585849633e+00 -1.004842750470661628e+00 3.253183983801847035e+00 1.054633804601712077e+00 -1.029979196693401635e+08 -1.029979418491213173e+08
6.940042684863593214e-01 6.580642043586867884e-02 5.518586177052769992e-01 3.094070272733159044e+00 1.136289138636249474e+00 8.684520377334037367e-02 7.668880590205979786e+00 -3.989653220196095695e+00 3.007846511580344995e+00 -3.195677621871620744e+00 5.864397274627641821e-01 9.795507799735616583e-01 -3.080885730141041946e+10 -3.080885732359020233e+10
7.907804460263557766e-01 5.835926598026411338e-02 6.611223040973599474e-01 2.242937751295758009e+00 1.159598549139749357e+00 2.154230749293712943e-01 8.266620825232353198e+00 -5.721977210599602515e-01 -4.564443981784673809e-01 1.456952922813865570e-01 1.515385099077754205e+00 1.293690808955881399e+00 -1.948670293665784411e+06 -1.948692473446936579e+06
6.156758797659793725e-01 1.963089128212221549e-02 8.382413180348853299e-01 1.904223012300956919e+00 1.023182293017432576e+00 2.785240227994187912e-01 8.258453438623428511e+00 3.116210614896800735e+00 2.157087977662552447e+00 -3.557634883035297513e+00 4.041740198224150760e-01 1.461895846547421662e+00 -4.187017686364766955e+08 -4.187017908162578344e+08
2.093569035017632529e-01 4.994043834212718441e-02 7.517436499776464220e-01 3.185029647596709701e+00 6.103985348709546344e-01 3.475067440532599861e-01 8.266880351054130216e+00 3.689535245075354908e+00 2.039224840439423758e+00 2.717206090144551389e+00 4.788043267088804456e+00 6.546969030083347185e-01 -1.654696684022574425e+08 -1.654696905820386112e+08
3.936504111601982769e-01 9.245930212554309691e-02 9.088990659649508475e-01 3.542774776061305531e+00 1.057390175765570151e+00 4.181868185567186869e-01 7.955719867178015825e+00 4.900724341384352201e+00 4.254913937257517986e+00 -3.618865882574375803e-01 1.515386902346023135e+00 1.113522630923601486e+00 -3.645695289786582520e+12 -3.645695289808762207e+12
6.485015871500090512e-01 6.084634258612805352e-02 8.363628819617290322e-01 2.299190039277031694e+00 1.188285850725142367e+00 1.953790358938015670e-01 7.702204962476274730e+00 1.100512165011064525e+00 3.287489539924679960e+00 -4.802541531656966178e+00 -2.732161101879619913e+00 1.771212537844157442e+00 -3.463820942758123398e+09 -3.463820964937904835e+09
7.357170799788305127e-01 4.558894782432428017e-02 7.251921193391310805e-01 3.227706285694647015e+00 9.258394584942983840e-01 3.158445530925420575e-01 8.237601443600684803e+00 -1.778176437725491610e+00 -1.267839643499968361e-03 3.484360079607924376e+00 -2.766679369369780872e+00 5.347831873478237075e-01 -1.277143917768880539e+07 -1.277146135746995732e+07
6.853736187412577952e-01 8.770205443308043414e-02 6.318727950992224507e-01 1.882853390771928481e+00 1.043760704409223639e+00 4.925488438675569292e-01 7.931496680523660636e+00 2.662074240010779747e+00 2.305148187634790347e+00 5.449522824019474854e-01 4.172493049819061994e+00 7.751106721920315579e-01 -1.173728110987663120e+08 -1.173728332785474658e+08
3.963663866094998545e-01 6.720526522030019489e-02 4.423405498307306227e-01 2.518866710958897137e+00 8.037619209992103997e-01 2.460036571699573127e-01 8.281506673442828870e+00 3.077526911743744265e+00 3.433838829595716291e+00 2.180595164083195314e+00 -2.574300588377594678e+00 2.471818075704483864e-01 -7.730507696354335174e+06 -7.730529876135487109e+06
1.486785856588550003e-01 1.246123024615602634e-02 8.633156847827093694e-01 3.594807891651954801e+00 9.854562479128650132e-01 4.886594933636970728e-01 7.604986920127824845e+00 2.633654659064868397e+00 1.833846063208901533e+00 -4.420497434546183158e+00 -4.871899599709490047e+00 1.973440555475567626e+00 -1.539197557160239376e+05 -1.539419354971761641e+05
5.360477325447506880e-01 7.863366439074920278e-02 6.597033353345198581e-01 3.240053267601636922e+00 1.150129956586308566e+00 2.124133403250179630e-01 8.186111196339568963e+00 -8.948053694331727925e-01 -1.374292028068987648e+00 -2.719269178404343457e+00 -2.662014866767516974e+00 1.623323094717465276e+00 -1.140284523924496025e+07 -1.140286741902611218e+07
2.386650311980823835e-01 7.195919044170058509e-02 4.372012109352395592e-01 3.071154144681349951e+00 6.073041658578834934e-01 2.948033007381645754e-01 8.183756970765552197e+00 -4.599990096546264340e+00 -2.431183755716277428e+00 4.398025218695121197e+00 4.850866457800176335e+00 1.966800666115438023e-01 -2.616286770787442476e+07 -2.616288988765557855e+07
4.120435000422607574e-01 3.526973683243227881e-02 7.874018988704459820e-01 3.629701820862070605e+00 1.050115093482702155e+00 4.410345291783756561e-01 8.170726174125800156e+00 -4.815917453025568840e+00 -1.967105253500882611e+00 -4.427901878423320170e+00 3.594468112754588773e+00 1.907943246616301769e+00 -2.003603543627520996e+12 -2.003603543649700684e+12
4.273657628508872319e-01 5.661768172040661240e-02 9.416973231475360695e-01 2.986040722207363274e+00 9.666823712670060686e-01 3.781915837162696525e-01 7.667309443036538497e+00 3.658044128980751708e+00 4.468300764299474537e+00 -4.517291622582130017e+00 4.517204846405061147e+00 1.021319553293365434e+00 -2.126022006068816406e+13 -2.126022006071034375e+13
5.957511752288584539e-01 8.305714450941312221e-02 7.742087233807513069e-01 2.669116427727943108e+00 9.206223786865568304e-01 1.963085998738716698e-01 7.625578532891249317e+00 -2.503105806850513204e+00 -9.410433159442002093e-01 4.321840259367119685e+00 1.366204113810781884e+00 1.532638775699979972e+00 -3.673615284650622606e+08 -3.673615506448433995e+08
7.552706207522628112e-01 3.607833689914213826e-02 8.402289026480411760e-01 3.517595407076357539e+00 1.164822729174293858e+00 2.717656638374754685e-01 7.849505909710403628e+00 -1.660098852024023408e+00 2.892067587619219005e+00 -2.443281480610894008e+00 -2.858696620831100432e+00 6.856506671023112620e-01 -3.662140448477437134e+11 -3.662140448699235229e+11
4.274979490765045131e-01 3.185610977490814510e-02 9.197742560376348520e-01 2.742909333373769076e+00 9.704963020567436427e-01 2.189571474547668539e-01 7.942812918699373448e+00 -4.906551721731830185e+00 3.602651996883530217e+00 -3.346367009554371830e+00 -2.848764321851159131e+00 1.467351326591797012e+00 -1.417490044500940857e+11 -1.417490044722738647e+11
5.737126144563863273e-01 2.337788306635365729e-02 9.749169279538909549e-01 2.940195342606417128e+00 7.686977064672102511e-01 2.469651810641408929e-01 7.733666337661320611e+00 2.704951443053280613e-01 3.241242217497791955e+00 -3.424023442668751027e+00 -1.451140318283762554e+00 1.192594215881193964e+00 -2.149523256179704517e+07 -2.149525474157819897e+07
7.003325635616337586e-01 6.297067227501856879e-02 5.624431270742482614e-01 2.729938857113523909e+00 1.190271623631852682e+00 1.773892501277002376e-01 7.840311839149765483e+00 3.690428626932721556e+00 -8.324433573182687951e-01 4.560715233653265699e+00 -7.239396096480978926e-01 8.755427611919630593e-01 -5.003571183266365528e+07 -5.003573401244480908e+07
7.678159604410572658e-01 4.157182676025809182e-02 5.622827322542431894e-01 2.052950907052426111e+00 7.474559967168605823e-01 1.561231598320990122e-01 8.138772685349877634e+00 -3.010034953893112597e+00 2.810618763399196141e+00 -3.034834059568062514e+00 3.594395877818881146e+00 1.308648924809643788e+00 -4.042128156946381092e+09 -4.042128179126162529e+09
7.676489533725632253e-01 9.101209348644616337e-02 4.284208147612578177e-01 3.866471381919228456e+00 6.295895378182500002e-01 4.226087940681255706e-02 8.161198624158053860e+00 4.611741307000205126e+00 3.722917813653802810e+00 -7.692036729407778495e-01 -2.684821102052453945e+00 6.305220916265956710e-01 -2.402359114909245911e+11 -2.402359115131043701e+11
5.709482023376603044e-01 7.165343980911309529e-02 8.646267934884555029e-01 1.998638995013396702e+00 9.952028611699210714e-01 2.023049870241863668e-01 7.993665198770283808e+00 -2.495635252779869973e+00 4.108578882244772856e+00 3.856518983190547090e+00 1.394177745510547517e+00 1.769881483785136211e+00 -3.314491632095344162e+10 -3.314491634313322449e+10
6.272578882344052031e-01 5.677952929748773109e-02 5.667041127411488466e-01 2.663538050836818272e+00 7.005446362954780293e-01 3.361274260962916482e-01 8.229982261145620370e+00 -7.098439138582479657e-01 2.589838260128400904e+00 4.368209440155181866e-01 4.729565727324535729e+00 1.290207250341684153e+00 -7.296708351929660141e+07 -7.296710569907775521e+07
7.854756448040001171e-01 6.161768265110962456e-02 4.043217498971474755e-01 3.960751866253391817e+00 8.019117032492986130e-01 2.791532440577582097e-02 8.084998659206529936e+00 3.510191716535977946e+00 -2.196547981180714260e-01 2.934530303846996091e-01 -1.352211205383796688e+00 1.006417038755650362e+00 -1.435557395003780350e+07 -1.435559612981895544e+07
4.198810015650473737e-01 2.580343110010882568e-02 6.713696581460180113e-01 3.717043874103038270e+00 1.030320574630075203e+00 1.839950723455044956e-01 8.162867519626759716e+00 1.194224636632138292e+00 5.231427939402175653e-01 2.068581331385464850e+00 4.253340118384407731e-01 1.428340614478935233e+00 -2.181767309531120956e+07 -2.181769527509236336e+07
5.783378091580065883e-01 1.073871375657774012e-02 5.748315318975203425e-01 3.694171180954134215e+00 9.446630873090868796e-01 2.109804567080241222e-01 8.275107235623613278e+00 -4.837021912460311768e+00 4.258140448175684156e+00 -4.880157221668163459e+00 9.957911249056072833e-01 1.959690832967145857e+00 -1.710874097132496484e+13 -1.710874097134714453e+13
4.908800276040936605e-01 6.968763025808775990e-02 9.571473558365788392e-01 3.849593133844205539e+00 8.589247391077619032e-01 1.969030648898136837e-01 7.928690336611703415e+00 -7.355238669232075921e-01 -3.260861701233186416e+00 -3.615020763355595079e+00 3.833568144850065806e-01 9.590257831668431709e-01 -1.793658852365907431e+09 -1.793658874545688391e+09
6.137295793182026005e-01 9.315755369518376183e-02 6.432290963096047864e-01 3.745653119262371433e+00 1.103927269985882642e+00 2.825930664113874280e-01 8.046099082726827945e+00 -3.702320906584155580e+00 4.796154490578036445e+00 2.319536449036043280e+00 -3.211069674864754919e+00 1.522774625562479667e-01 -6.412684571514334961e+12 -6.412684571536514648e+12
7.875844113861842910e-01 5.398426861742235822e-02 6.502168150513940592e-01 3.780104276997892754e+00 7.663873017714007974e-01 1.567646726945445268e-01 7.985150749102321477e+00 -1.426725512436608501e+00 -2.621679444007962712e+00 -2.533125631281811785e+00 1.181988905312909566e-01 6.404112252965643570e-01 -4.554582730229725838e+08 -4.554582952027537227e+08
3.029582343256406185e-01 4.803803170382580506e-02 8.394204048380418115e-01 2.497861510334788093e+00 9.756091849440216013e-01 4.534721860045152209e-01 7.974457073234684223e+00 -9.199166315378644043e-01 3.121651996195302203e+00 -3.115447297573334939e+00 4.776582542531414788e+00 1.147397109472824583e+00 -1.406904095449562454e+10 -1.406904097667540550e+10
3.889485525385683040e-01 8.453914157904481030e-02 9.501077676162612562e-01 3.208665171367459656e+00 1.107769047533617046e+00 1.717602339068651229e-01 8.196478475927525764e+00 -1.959996227495404142e+00 3.796891398508295268e+00 -2.559778264302963180e+00 -8.330582636617673842e-01 8.516846218197575702e-01 -8.723700119335626602e+09 -8.723700141515407562e+09
7.465647354983483419e-01 9.787826903326363182e-02 6.943313556581509616e-01 2.522461733526559780e+00 1.132375759919026059e+00 1.598498152677317874e-01 7.634285500699623306e+00 -3.308347502854257272e+00 3.544570621242620234e+00 1.053229098159635946e+00 9.022596961475590760e-01 2.942413879078613625e-01 -1.774040176584490585e+10 -1.774040178802468872e+10
7.620474533072153500e-01 8.901907198017802725e-02 4.392608736835805772e-01 3.160295532956403974e+00 1.185901651794119882e+00 1.156437087637848804e-01 7.892101072936076100e+00 -2.651073891249993153e+00 1.053699376949337463e-01 -3.052901517996957637e+00 4.699060212653325408e+00 8.638297799584160330e-01 -1.190836832879012305e+13 -1.190836832881230273e+13
3.080464205585403126e-01 4.466719489476076582e-02 9.534245604605795510e-01 3.076470668651877904e+00 7.624306561633116264e-01 2.470095237269099853e-01 7.979390344850675554e+00 -2.187777318706904950e-01 3.388650625758447887e+00 5.743630922808051764e-01 3.758450518921780059e+00 1.727808632720900794e+00 -5.445181761000158265e+06 -5.445203940781310201e+06
4.149125287619622737e-01 1.908341993187195884e-02 9.803125420306787463e-01 3.551409222364371843e+00 9.055073004441147599e-01 6.915720516208478941e-03 8.112079037400265591e+00 -4.076718195105878628e+00 3.471119737218490542e+00 -5.500527884500252540e-01 1.944011380149714974e+00 1.329571926325950448e+00 -9.293880047561550293e+11 -9.293880047783348389e+11
7.260583258469340828e-01 8.700256187571916988e-02 8.451604038288751397e-01 2.165115179768890119e+00 8.297272740542211977e-01 4.602783446964092140e-01 7.906070548369036999e+00 -4.367040324085325054e+00 1.718548877386321116e+00 3.496673985829819031e-01 -6.805285055633172320e-01 1.175533714778012939e+00 -2.978786829060438871e+08 -2.978787050858250260e+08
4.926323616048158271e-01 2.677481014315204189e-02 9.224152335807748182e-01 3.134023958828795919e+00 1.192911901726912305e+00 1.259993301233715002e-01 8.166797708651841958e+00 -3.963314094032329926e+00 -1.805575684342066722e-01 6.557148946851212301e-01 -4.526773595525201088e+00 1.965921752614218754e+00 -1.004104206462219429e+10 -1.004104208680197525e+10
6.334686794955973754e-01 2.557744101683462334e-02 5.441261411179502128e-01 2.628673866500251144e+00 6.160419376403731828e-01 2.922115829991588920e-01 8.261622072958420659e+00 -2.919087865722008956e+00 -8.391221185367347957e-01 -7.946772428845907399e-01 4.548726658853205151e+00 1.700132155389726396e+00 -2.333034396432858407e+08 -2.333034618230670094e+08
4.562166687227128259e-01 1.367591545634194716e-02 8.680867693900269355e-01 3.328309920746150397e+00 1.141663768561274939e+00 4.440367968830393197e-01 7.910223569323227899e+00 -8.747635148698060803e-01 4.128066021218845805e+00 -2.541532106687436343e+00 -3.628800709826363047e+00 1.762348425035128452e+00 -5.237280429888645935e+10 -5.237280432106623840e+10
5.121934452733133414e-01 9.100021185382371758e-02 6.757345294460523899e-01 2.614584505427986372e+00 1.074758525692714350e+00 1.657572756664077440e-02 7.680622044036832463e+00 2.699481372928866030e+00 3.838360401169222058e+00 -4.078499699582376792e+00 2.209204814303335596e+00 1.888010283263128697e+00 -1.774279314462914276e+10 -1.774279316680892563e+10
4.517214357002484748e-01 3.805216249000471784e-02 8.345164255218987526e-01 2.808919498015513661e+00 8.898740156217676001e-01 3.215282772381707344e-01 8.261303421173632699e+00 3.554515373081986951e+00 4.890195815335038887e-01 -2.191493368009088449e+00 -3.223651642915292825e-01 1.991282111004973654e+00 -1.880889621480664238e+07 -1.880891839458779618e+07
4.824964101858721932e-01 5.657832929071422712e-02 4.880341809383274554e-01 2.219556894606763198e+00 6.124529824399094213e-01 3.709343189699472187e-01 7.795060992838934943e+00 -4.425550337720464356e+00 1.871729184592975770e+00 -4.510406401364922324e+00 3.059904384194819471e+00 3.013812511024172025e-01 -6.399955900501467288e+06 -6.399978080282619223e+06
4.563615132168732380e-01 5.938761778303330158e-02 8.808657703422422269e-01 2.690226769060198198e+00 8.504412259350248027e-01 4.028769579549947855e-01 8.251525659009576685e+00 -7.304450577432923808e-01 3.802377300934496773e+00 3.426701930051898159e+00 -1.639433900692131907e+00 7.245866241680491981e-01 -1.581793784468800202e+07 -1.581796002446915396e+07
6.113840220728754549e-01 4.176136889690158782e-02 9.511225458807914812e-01 2.235436461093035732e+00 1.178029643992382969e+00 4.307248508560695410e-01 8.139814499929233449e+00 4.386673266256524428e+00 9.765708580168919184e-02 -2.599385684943499086e+00 1.817334022583240838e+00 1.477254421507676163e+00 -1.035389256089523888e+10 -1.035389258307501984e+10
4.179504430278516702e-01 7.338049998912665739e-02 6.495005533672522091e-01 3.707392182466538344e+00 1.176738077552082817e+00 3.225821831610301560e-01 7.968319673635827272e+00 2.796432725806534236e+00 3.312290065278254758e+00 1.591582910211659652e-01 5.551996216441423826e-01 1.899641894632526640e+00 -2.171039732646628952e+10 -2.171039734864607239e+10
6.812419155381390645e-01 8.118255761853519770e-02 6.817226108457075107e-01 3.783107151470664675e+00 1.144576865407603616e+00 1.245227387711744793e-01 8.223813413795848959e+00 -3.716085069227924365e+00 -2.400701145488110200e+00 4.277543985489820955e+00 5.927616307865282153e-01 7.642173769714495357e-01 -3.931050127714926910e+10 -3.931050129932904816e+10
6.541219164597016356e-01 7.618281810369763318e-02 4.546837849919990182e-01 3.989128771643164484e+00 8.847716316482485688e-01 4.226886918632928314e-01 8.145760350331910260e+00 -2.738678818841576934e+00 -1.198705307324576808e-02 -2.414906075120957230e+00 7.029338766119330728e-03 2.925051050112232875e-01 -1.492194994783417135e+07 -1.492197212761532329e+07
5.350821346405536527e-01 3.753505183529617234e-02 7.875233528776075520e-01 2.767106360427000311e+00 9.941510934580151115e-01 4.215531592614737977e-01 7.808215656894756940e+00 6.775269652779911667e-01 -3.060211128795321756e+00 -1.919112291849510932e+00 3.811242117055414269e+00 1.132526631116728133e-01 -5.241693488971076202e+10 -5.241693491189054108e+10
7.770325935204295265e-01 2.303135612404826754e-02 4.240494476728384754e-01 2.520102817119562300e+00 1.178219433381009873e+00 4.178931491756330829e-01 8.092940212716531079e+00 -4.409852701594337177e+00 -1.032946914911137881e+00 -4.403701231754961753e-01 7.929742796794583271e-01 8.082269901105136878e-01 -9.240148681694070110e+05 -9.240365360335340956e+05
3.598453352150202678e-01 2.695852143454672417e-02 4.943863973883874663e-01 1.881285159906027182e+00 1.093287104524873987e+00 2.163291433131301345e-01 8.244439182453287884e+00 3.872833967569670577e+00 3.882285916562731032e-01 -3.429746794213296646e+00 4.422381764799366621e+00 1.335232835107402760e-01 -2.407731179499345645e+07 -2.407733346285758168e+07
5.473742064279858432e-01 4.131061382280751954e-02 4.618221659698215076e-01 2.696324552884626247e+00 1.088165971388587838e+00 2.733586066108229518e-01 8.042109966124755260e+00 -2.821230531133561925e+00 1.371153877415240530e+00 -3.184710298629566338e+00 8.131070387834338220e-01 1.734574571347558658e+00 -2.290962999048746657e+06 -2.290984666912873276e+06
4.622901255331592907e-01 9.537397374340667033e-02 7.098655411815224525e-01 3.282978524968836798e+00 1.038330163611473456e+00 1.668315425070308056e-01 7.762027384356983362e+00 -2.949231835179916494e+00 -4.537058501098027996e+00 -3.016063124626682246e+00 -2.765104146081939440e+00 5.282730523892207319e-01 -2.387775926000327338e+06 -2.387797593864453956e+06
4.515895381542555098e-01 7.784644807133604683e-02 4.247668278831373545e-01 3.621857915140249240e+00 7.982298823146585232e-01 2.719161330520049602e-01 7.876293235154177452e+00 -4.469306665879551943e+00 -2.891909911485921469e-01 5.112005281094065268e-01 -1.624599242390441844e+00 4.012056642841259624e-01 -8.960706105263902282e+04 -8.962872891676603467e+04
6.580065798375731578e-01 2.833921278765700463e-02 7.130045761569876461e-01 2.328150372168338755e+00 6.800778407821559401e-01 9.572961725048567683e-02 8.190871362625623320e+00 3.068607985786551140e-01 -2.873747490741669353e+00 -4.170275247929129847e+00 -3.776293917924137489e+00 9.939530950424544375e-01 -2.616225000571772398e+05 -2.616441679213042662e+05
7.504744207774994846e-01 4.224526313998188537e-02 6.047764986007394539e-01 2.075312141331519200e+00 9.858054060275693864e-01 8.183859702172996409e-02 8.287791654609780068e+00 -3.247175219251561273e+00 -3.827084955357836549e+00 1.641083331420960079e+00 -3.604947840067245224e+00 1.605846234411162143e+00 -4.918572426315147313e+05 -4.918789104956417577e+05
3.218160306547485083e-01 1.743942786599853717e-02 6.283771622598584017e-01 2.815780728215307338e+00 8.456925009738645027e-01 3.594824725375165841e-01 7.860002017530232088e+00 -3.339738851926989049e+00 4.195045901486125217e-01 2.423223928911710345e+00 3.542927669678237024e+00 4.192877209302010577e-01 -1.147533247225436196e+07 -1.147535414011848904e+07
2.736325200352614506e-01 3.900440156548374421e-02 7.958131325002975043e-01 3.340348561078241296e+00 6.157521790143687390e-01 1.726554044181726200e-01 7.650328459353931798e+00 -3.680425117624146480e+00 2.622429011341056437e-01 2.992492063844723660e+00 4.678148582629226837e-02 1.888431509672232833e+00 -3.650330119132156833e+05 -3.650546797773427097e+05
5.358335323444483045e-01 4.065645783166589589e-02 5.686271604706608640e-01 1.889798196799744145e+00 8.034382973539787587e-01 4.687444420095275843e-01 7.915823342714439548e+00 1.456129789391110485e+00 3.392921416634884224e+00 2.303656432072060056e+00 2.529124947530206668e+00 1.892558370862775119e+00 -5.327670706391081214e+06 -5.327692374255208299e+06
1.701438020529126849e-01 4.392873836780589181e-02 9.642143331409711582e-01 3.561637607003547146e+00 1.003267286071106046e+00 4.009966986594870608e-02 8.129040938575053943e+00 -3.292054186976900443e+00 2.104635019987864730e+00 1.573949300213870472e+00 -4.007373029509686546e-02 1.057516811867795781e-01 -2.310649363763787842e+05 -2.310866042405058106e+05
1.279542557708567008e-01 5.619029370935491735e-02 4.691175905605974861e-01 3.686960961726158281e+00 1.131120278301208870e+00 4.762260439708269066e-01 7.829465185699246987e+00 2.787324918611688851e+00 3.948015881081254008e+00 2.728593833289458814e+00 4.474103432722976947e+00 1.819113525296131462e+00 -3.619303506838456378e+05 -3.619520185479726642e+05
3.844872682029502053e-01 1.680678136815729959e-02 5.551614211502924334e-01 2.747243351645439091e+00 9.705272017318571365e-01 3.557665628016142279e-01 7.656787857038231060e+00 1.729271351690508496e+00 -1.808125593964877709e-01 -2.281884556160147515e+00 2.756109547733265330e+00 1.785140643984168163e+00 -1.514593576428856701e+06 -1.514615244292983785e+06
6.781155452446991916e-01 3.231587538519443970e-02 6.603151924079824209e-01 2.137228646735007231e+00 6.596044418280466726e-01 3.398451561050205294e-01 7.808320469269650843e+00 -2.389066097380912801e+00 -4.438155046862313213e-02 -1.142134371469010201e+00 1.699512977663401259e+00 8.009965514786112628e-01 -5.363924805462136865e+05 -5.364141484103407711e+05
6.312508125606485221e-01 3.808993759833047971e-02 4.177151092489606587e-01 3.161446282985292289e+00 1.062307918001599738e+00 2.578373448225416142e-01 7.785616481055204652e+00 4.299217814131628401e+00 -3.266610436703347720e+00 4.352901654745188864e+00 -3.401712361718967070e+00 7.265473963667163915e-01 -1.438089880240129714e+05 -1.438306558881399978e+05
