# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_bins: 50
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: 0.02268
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: [-5.0,5.0]
#            #       - eta2_IA: [-5.0,5.0]
#            #       - b1_IA: [0.0,2.0]
#         ##############################################################
#              Omega_m          h          log10As          a1_IA          eta1_IA          a2_IA          eta2_IA          b1_IA        log_w   log_l
3.216900385329365397e-01 6.616111075638574368e-01 3.815630612185598736e+00 -3.612969020420898403e+00 3.813622165271860709e+00 -1.780133278584123957e-01 3.832378480122766717e+00 1.557448393146296128e+00 -5.211723003876307487e+09 -5.211723029979042053e+09
3.357360101473200742e-01 7.157661459949009597e-01 3.865062566810910205e+00 -5.931696797185148640e-01 -4.970840276356986109e+00 -1.365459281181116147e+00 -3.240600540990581369e+00 8.389373951303771282e-01 -2.082044245318771340e+06 -2.082070348052938469e+06
3.482294084917669230e-01 6.881669327628221478e-01 3.734289357379558361e+00 4.671638912147933809e+00 3.590672730929711065e+00 3.268778840821864762e+00 -3.577751835229388000e+00 6.542248196649458336e-02 -1.391798115042198896e+09 -1.391798141144932985e+09
3.727254406205907089e-01 6.602958342728841856e-01 3.270234895737612835e+00 1.372545160587933744e+00 -1.534901657426282817e+00 -3.572688880017604873e+00 1.750620376081092111e+00 1.408245622863836699e+00 -1.336944321401982009e+07 -1.336946931675398722e+07
3.977596822451646141e-01 8.259477598151765410e-01 2.937265360886278653e+00 -3.052664553131561043e+00 1.570070764354785098e+00 2.445070016786843325e-02 -2.166670006870815790e+00 1.428869344009621845e+00 -2.079970119101608694e+08 -2.079970380128950179e+08
3.907722470865540032e-01 6.689260301272161868e-01 3.512689475562802421e+00 -3.619995025918970377e+00 -4.102756862964229256e+00 4.808476119067799814e+00 -2.269692724931911876e+00 1.813766745523532897e-01 -1.604743508662268985e+06 -1.604769611396436114e+06
2.505861148321760212e-01 5.672289668993546474e-01 1.975935421263791847e+00 -4.025546398230947176e+00 1.269388545788707745e+00 2.050426096728323877e+00 -2.365646960195589621e+00 1.372901596065201790e+00 -7.655858759097052098e+04 -7.658391917097325495e+04
3.498592687468836671e-01 8.384579380069403509e-01 2.464901233074908937e+00 -1.240670315849961014e-01 -2.823458360327006922e+00 2.331496781684747610e+00 -3.454021151295627590e-01 1.968091737313235834e+00 -1.065851112360178231e+05 -1.066104428160205571e+05
3.837839635732401833e-01 6.744548551708208217e-01 2.689891813967311585e+00 4.128390773450542284e+00 -3.081272401536664596e+00 4.526177924138377051e-01 -1.975511048998370711e+00 1.297244310356031605e+00 -1.317832709127851995e+05 -1.318086024927879625e+05
3.756625017221564833e-01 6.039270732441168743e-01 2.581927297694809553e+00 2.933061604643927289e+00 7.164741880958196418e-01 -3.118264424737503759e+00 2.644022018046380040e+00 1.128326401309954541e+00 -9.628404267816103529e+05 -9.628657583616131451e+05
2.644728613510921589e-01 6.835820039237968659e-01 3.110830434066547134e+00 -1.367439273824678558e+00 4.213507853199795150e+00 2.905258969324020057e+00 -4.828895739628370265e+00 1.958192261193431705e+00 -9.628350061501199380e+06 -9.628375393081203103e+06
3.629408193886857203e-01 8.156794854636572056e-01 2.564207705981206509e+00 -5.569815968939915152e-01 -4.870976381913683539e+00 -1.096719519912114915e+00 -1.298661734733795647e+00 1.701679790044387186e+00 -2.675886873653967050e+05 -2.676140189453994390e+05
2.786554786865456657e-01 7.434156707991647073e-01 2.845604019281895880e+00 -4.498676252892845895e+00 -2.611191689902185864e+00 -3.430859518881131720e+00 -8.533029215033494097e-01 1.962779469298863377e+00 -4.230837715724966838e+05 -4.231091031524994178e+05
3.260543711375544218e-01 6.528906753435594901e-01 1.819517628080721483e+00 3.566615990229513145e+00 1.044796811394803626e+00 1.673609972007524149e+00 -3.278671837753224239e-01 8.799053123681481736e-01 -6.893938188889244338e+04 -6.896471346889517736e+04
3.243671271312126292e-01 7.206875743314948846e-01 2.755703640967689161e+00 4.525046538219365644e+00 -3.732004576186198630e+00 3.658622778044994917e+00 5.423797549425932729e-01 9.298544245013087295e-01 -2.960518074535839260e+05 -2.960771390335866599e+05
3.816918970326081961e-01 7.016844306983646140e-01 1.784869948758116776e+00 4.422006638398528366e+00 2.607028000627527931e+00 -3.864374883367112101e+00 -1.623340879253751812e+00 8.954980175967364175e-02 -1.458515678810977610e+06 -1.458541010390980169e+06
3.305793709543251024e-01 6.017071253998191871e-01 3.442841888063653322e+00 2.978564339790806592e+00 -2.532961657887708107e+00 7.637393085926511560e-01 3.282557893015141559e+00 1.676266916970880816e+00 -2.540620438799342955e+05 -2.540873754599370586e+05
2.577322612188615025e-01 5.049790832652296668e-01 2.060722809465200367e+00 -1.775568033587688888e-01 4.468835799857583169e+00 -1.469949652319957334e+00 3.437934954066120596e+00 1.335897498435667519e-01 -8.306116391657842905e+04 -8.308649549658116302e+04
3.139435190252934382e-01 5.299795954385551067e-01 2.663866809998989282e+00 -2.044345959262341417e+00 3.603907349104089164e+00 -1.710272734698024877e+00 -1.572209998315985402e-01 1.335436377162420030e-01 -2.644696323814974166e+05 -2.644949639615001506e+05
2.985536557718529993e-01 8.824652434259248057e-01 2.689638290936479326e+00 8.296727860651786912e-01 -3.046811581820715098e+00 -1.620440541322630601e+00 5.446364713409570513e-01 1.076872554825041739e+00 -2.166225636893432238e+05 -2.166478952693459869e+05
3.134204308689232388e-01 7.170592380109505060e-01 3.600561079473293624e+00 1.700465653229469076e+00 -1.309750083443633528e+00 2.660325498335110339e+00 -2.679577431196369375e+00 1.004083663097814272e+00 -6.228411820990612032e+05 -6.228665136790639954e+05
3.549234648437573636e-01 5.539707612619082511e-01 1.856377219993459615e+00 3.606096214590504445e+00 2.708894932078891316e-01 6.565440948368088669e-01 1.517828459379519934e+00 7.023658273628674564e-02 -7.364898393823449442e+04 -7.367431551823722839e+04
3.512740976421150907e-01 5.315853096234478548e-01 2.430316511779280209e+00 5.218574214469553496e-01 3.464193953577508367e+00 2.401204171938581489e+00 3.674541093124059188e+00 9.927964807249145540e-01 -1.911086859754780598e+05 -1.911340175554808229e+05
3.971346584580367489e-01 5.659361730588369221e-01 3.115201616399591256e+00 -3.682335499292049619e+00 -4.548164683091457050e+00 -4.582376379380291631e+00 -2.331950864044529670e+00 8.109677692897909740e-01 -2.310240715940382797e+05 -2.310494031740410428e+05
3.856283108385309966e-01 6.531254823047216718e-01 2.350330164986725645e+00 4.321936292290709858e+00 4.814430651394241423e-01 -3.170675431223886065e+00 1.848635750323850857e+00 3.839652269624296288e-01 -3.044439576809237478e+05 -3.044692892609264818e+05
2.774943002840467576e-01 5.772416400301915163e-01 2.877597386963747894e+00 3.927521866665507844e+00 2.102941884517970372e+00 3.452530130923110008e+00 1.854199666655854450e+00 8.876845349244648631e-01 -1.962611768465780187e+05 -1.962865084265807818e+05
3.564656165609583205e-01 7.480143353574120191e-01 2.157425678921726764e+00 -2.672312332625160991e+00 9.160023761530764475e-01 -7.413043684795326271e-01 -4.644004592540573739e-01 1.247016764117828691e+00 -3.440046136582550826e+05 -3.440299452382578165e+05
2.727469416615272424e-01 8.820353763414625625e-01 3.053022230013606286e+00 1.892910217292346431e+00 5.849461216772056105e-02 -1.891626473170614275e+00 1.950606456148662460e-02 4.310997899815425249e-01 -2.172235935825226770e+05 -2.172489251625254401e+05
2.989570422081100354e-01 5.381096362589391502e-01 2.285613644326858207e+00 4.603864781260519123e+00 -2.176833951426535574e+00 5.381609243191913805e-01 3.624035956177035445e+00 1.451823638357696566e+00 -7.602887477863849199e+04 -7.605420635864122596e+04
3.464632111516405821e-01 6.121628927177842350e-01 3.359120498309813740e+00 3.994370256900946714e+00 -4.390553593437259039e+00 -9.026229505641261142e-01 1.202221035696915408e-02 1.364975044852435815e+00 -5.584775624651946418e+04 -5.587308782652220543e+04
2.965388839678385069e-01 8.190709635716058035e-01 2.694736886377592011e+00 -3.448463948710580596e+00 -3.303844756153608841e+00 1.309335193202700864e-01 -3.569585906123604602e+00 1.597994952540486624e+00 -3.424737116211779066e+05 -3.424990432011806406e+05
3.110958488573741798e-01 6.325202845341003632e-01 3.478214689989806097e+00 2.639601466003753671e+00 -3.952807219284260043e-03 1.765382643735491364e+00 5.666572745863582838e-01 3.175005306499771862e-01 -1.287312202606408973e+05 -1.287565518406436313e+05
3.909538883998534553e-01 6.620369157597260079e-01 3.276726764041990592e+00 2.858086032827937828e+00 -4.695206061194589608e+00 -1.129107217535202601e+00 -3.572566253490191635e+00 4.291314482439696487e-01 -2.569546179864310834e+05 -2.569799495664338465e+05
3.597694576709207226e-01 6.115993784157821578e-01 3.549337436398404044e+00 -1.729252925664599427e+00 -2.619358175125037214e+00 2.603763029653633154e+00 -2.508768067128386292e-02 2.688514722481483155e-02 -1.933776324868403026e+05 -1.934029640668430657e+05
3.014759561565524271e-01 8.527782381375730303e-01 2.221051035794028294e+00 3.935240362279211368e+00 1.293351005603117443e+00 2.797960315774000506e+00 -1.392631222171569760e-02 1.675418574428269025e-01 -4.353962217166975606e+05 -4.354215532967002946e+05
2.979684477469561887e-01 8.455406744003769459e-01 2.393446242618232134e+00 -4.286997520720365884e-01 1.281375987819098228e+00 2.397009278793960085e+00 2.534347032388847509e+00 9.534187812546481844e-01 -1.033796148433241644e+06 -1.033821480013244436e+06
3.255807389712656041e-01 6.511900120087159571e-01 2.226554751527977327e+00 -1.334878149944125347e+00 3.864040506451306811e+00 -3.242276517202840047e+00 -3.341197705094423043e+00 9.753649960265564633e-01 -3.448819363410054939e+05 -3.449072679210082279e+05
3.944083930901998158e-01 5.943088022398458348e-01 2.440304978375837486e+00 -2.753223664507004287e+00 1.066988144729085874e+00 -4.694258966690176393e+00 -1.724617750517634107e+00 4.834738300627083873e-02 -1.014343685087925405e+05 -1.014597000887952745e+05
2.983831752353652278e-01 7.578125834285927009e-01 2.656809938309444785e+00 -4.250109161973951721e+00 -8.411610910491740256e-01 1.136582910512640154e-01 1.217312232243673797e+00 1.552524342505908761e+00 -5.715406953311978141e+05 -5.715660269112006063e+05
3.903933745255518950e-01 8.935926937775399148e-01 2.150008835847668109e+00 1.580025742132924904e+00 -3.959994064489462673e+00 2.799186839768856849e+00 -1.068435011448248595e+00 6.347259137025829112e-01 -3.911423034418632742e+05 -3.911676350218660082e+05
2.798957757112457423e-01 7.262304549576014123e-01 3.278430281914229916e+00 -3.684581424872416022e+00 -4.649939623757630258e+00 -1.988060511533751296e+00 -4.055884378608523022e+00 1.490958785011011090e+00 -2.460564907524731534e+05 -2.460818223324759165e+05
2.675073090486003169e-01 6.759073127043153661e-01 1.860767931648187989e+00 -1.750541047284148721e+00 -2.273480338380063692e+00 2.331357143907919038e+00 -4.478926424708826737e+00 1.477470793535163418e+00 -7.088957380769868905e+04 -7.091490538770142302e+04
3.326542770095411439e-01 7.492672766397246997e-01 3.003924751864239795e+00 2.939429856127395269e+00 -2.578854474276815800e+00 3.618722928825329532e+00 -4.484358222149735340e+00 4.417672776823342584e-01 -1.763745929367060889e+05 -1.763999245167088520e+05
3.664985857965120108e-01 8.977374124419534862e-01 2.115625420560922176e+00 3.360287679757254509e-01 2.160361652462046145e+00 -1.863280347111391233e+00 3.992186219500766242e-01 8.155773941792832105e-01 -2.469520791138138156e+05 -2.469774106938165787e+05
2.892960565841080633e-01 5.791699808842364350e-01 1.837417110544871557e+00 4.521313877340071841e-01 2.777732431558050052e+00 -4.548191034149167145e+00 4.125017454502151182e+00 1.254239907069426119e+00 -2.924596123358488549e+05 -2.924849439158515888e+05
2.659536174085615490e-01 6.417099103605734545e-01 3.874908131699382530e+00 3.976935390340241128e+00 -1.444010341899091276e+00 2.769397616809630591e+00 -4.959975340419816803e+00 7.228280997722114076e-01 -1.183903078436716751e+05 -1.184156394236744090e+05
3.519705204885925642e-01 7.012858555103224090e-01 3.552616266674854195e+00 2.998721667830066551e+00 -3.243121886883542970e+00 -2.925075713849281112e+00 -3.053104706341506436e+00 3.018230726960471344e-01 -6.999176456699494738e+05 -6.999429772499522660e+05
3.295402670085931796e-01 6.307277773944420796e-01 2.577121121285693039e+00 -3.119687692872323836e+00 -4.092061350383858986e+00 4.132350088098430518e+00 1.861945031333048561e+00 1.134447769987068755e+00 -1.249361399031023029e+05 -1.249614714831050369e+05
2.650545247175356001e-01 5.628257777157763542e-01 3.285794043703441414e+00 3.637034125135238938e-01 4.625031753892704600e+00 -1.863932097446917346e+00 -1.957382652592403183e+00 1.069534164400296472e-01 -5.585774954483636975e+04 -5.588308112483911100e+04
3.985276371191334710e-01 7.857079538271021235e-01 1.837674756357533301e+00 -3.922272517584859397e+00 -3.984576592460196132e+00 -3.244042137351401678e+00 -4.266558955563963806e+00 1.322185609541962181e+00 -1.967322225479799090e+05 -1.967575541279826721e+05
2.594274084218428644e-01 5.029252889112209024e-01 2.165434777103984132e+00 4.813766160167109120e+00 -8.721324694644749798e-01 -8.908216383378793068e-01 4.836876772081543763e+00 1.878490801082804307e+00 -7.853562385601701681e+04 -7.856095543601975078e+04
2.860155400961402195e-01 7.590846924839992349e-01 3.051678406332752225e+00 -2.639092555932283091e-01 -1.323214694406540382e+00 3.019227120233900052e+00 1.218199302379694871e+00 1.360266502483364892e-01 -3.098343939844348934e+05 -3.098597255644376273e+05
3.158908862569188569e-01 5.372106076267190167e-01 1.931694008740278967e+00 3.360783275702507567e+00 5.785548996280578393e-01 -3.150779556638427792e-01 -9.418848195000437684e-01 3.929319475988817256e-01 -8.019603913452240522e+04 -8.022137071452513919e+04
2.552573017764775409e-01 5.382148095041838776e-01 1.904349030504334905e+00 6.643799402188843573e-02 1.941615506025597959e+00 -7.870645305946188941e-01 4.832904727114867072e+00 8.474207762851477810e-01 -7.952060514035889355e+04 -7.954593672036162752e+04
3.775183371853054193e-01 8.851909257627578187e-01 2.456296266793710714e+00 2.421463144459501393e-01 -4.388596542202048312e+00 1.134785688231997547e+00 -3.405902189154116577e+00 6.488177323926958007e-01 -2.425633381403501553e+05 -2.425886697203529184e+05
2.708377436435422392e-01 8.479082530253274630e-01 2.221080273645332337e+00 4.801235603098824356e+00 -1.983378528023708398e+00 1.830338246537009717e+00 -8.338544112892662952e-01 1.401037039709729592e+00 -7.741269582259216986e+04 -7.743802740259490383e+04
2.604311401241077850e-01 6.738899598462729790e-01 1.769293777451262040e+00 1.757064405401446372e+00 1.987285812652866746e+00 3.101403886468581561e+00 3.658059797982994965e+00 1.748273490392615814e+00 -5.438346724642448680e+04 -5.440879882642722805e+04
2.878926790584374062e-01 7.463536110768509424e-01 2.148660091452847531e+00 -4.891517280999924111e-02 -2.809236174878958714e+00 -3.172724776095483534e+00 2.712966421630055081e+00 1.799248812807251685e+00 -1.233857287241841696e+05 -1.234110603041869035e+05
2.845674455372254608e-01 5.568867960632433167e-01 2.148120545603920739e+00 -3.965201435998382262e+00 -2.542700779547043766e+00 2.529719992589093636e+00 4.877503180797177151e+00 1.005413733166196311e+00 -8.125518089418680174e+05 -8.125771405218708096e+05
2.704619457521003634e-01 5.043624513076924165e-01 1.902259928734962413e+00 -4.993523597335634889e+00 1.820573728143187964e+00 3.432156668763930440e+00 2.694115824433279904e+00 9.032292285321816827e-01 -7.381099859288333391e+04 -7.383633017288606788e+04
3.623425292026085653e-01 5.125278754255842006e-01 3.783571439015995352e+00 -1.687083726055470301e+00 -2.481842043876980597e-01 -4.589004642261543587e+00 -4.961250424754473087e+00 1.680925019364895689e+00 -2.303793487392425304e+05 -2.304046803192452935e+05
3.790790234904833911e-01 7.157142359624684147e-01 2.227253201441419250e+00 -2.486393717910796219e+00 -9.817917726047697968e-01 2.512551443925098660e+00 -2.197049552631358260e+00 1.432603544952646413e+00 -1.217283934584562085e+05 -1.217537250384589424e+05
3.948668973565323537e-01 7.031669439737529004e-01 2.282092362100764937e+00 8.931624479355280144e-01 3.121977612683823011e+00 -2.734140191362466332e+00 1.128488100594013943e-01 1.274482294734388566e+00 -2.448112443191685888e+05 -2.448365758991713519e+05
3.851746013618096987e-01 5.529232210637634592e-01 3.280046928006682183e+00 -4.316687084147623921e+00 2.466459942520069504e-01 9.424550014390877806e-01 -1.670796098774581573e+00 8.105756677681128508e-01 -8.773580922638205811e+05 -8.773834238438233733e+05
2.840339786578170989e-01 8.301043654032638219e-01 3.556339188657760886e+00 2.217089170974311685e+00 1.308235077718114425e+00 -3.589984343546070988e-03 -4.155500911371804662e+00 3.492405094187200909e-02 -7.137900082359100925e+05 -7.138153398159128847e+05
3.273513340282591111e-01 8.901892410407061806e-01 1.896953183713080637e+00 2.893056694765626879e+00 1.393386086087824438e-01 -6.878275143202481345e-01 2.570706607639941410e+00 1.712222167823437724e+00 -2.437910399447245873e+05 -2.438163715247273503e+05
3.138048759197934467e-01 5.143618298363842323e-01 2.506906159748188756e+00 -2.767837165819704293e+00 -1.787356105374258153e+00 1.523318102000920327e+00 -5.945654177090018422e-01 1.425909731868525210e+00 -7.213168470214858826e+04 -7.215701628215132223e+04
2.524412377370613414e-01 8.720522138333536288e-01 3.034865184730969112e+00 4.869301844919537103e+00 -3.061424205985043834e+00 1.253015649520005326e+00 -4.858453540514839908e+00 7.694102318850384314e-01 -1.764547759124615113e+05 -1.764801074924642744e+05
2.650401764403697014e-01 5.942965540325274576e-01 3.894366661126433371e+00 -4.871137487996239024e+00 -1.561137810707121432e+00 4.524457998954103388e+00 -3.737743205441889316e+00 3.003085039690771563e-01 -7.481937417900627770e+04 -7.484470575900901167e+04
2.538121641633523384e-01 5.316503897216200425e-01 2.693494873442809467e+00 4.486433977539812545e+00 -1.867915309001226820e+00 -4.546880857266803133e+00 -4.886676284311190166e+00 3.766230621543569246e-01 -8.049472842810675502e+04 -8.052006000810948899e+04
3.771937856106863940e-01 5.403403464737641659e-01 1.944383459023887539e+00 -4.757869806993475947e+00 2.195512021451837548e+00 2.902443467716885550e+00 1.472806730805578113e+00 1.961290645971256907e+00 -2.491796991442827275e+05 -2.492050307242854906e+05
3.510611261100500813e-01 5.353574859003644715e-01 3.882644715067964825e+00 -1.510720830821350447e+00 -5.560210967188936593e-01 1.751689124000922249e+00 -1.487302725590320396e+00 7.234973974041882805e-01 -1.088849695433749148e+05 -1.089103011233776488e+05
3.098258504477953701e-01 8.663769158704264228e-01 2.510277662925623154e+00 -2.287933133644772798e+00 -1.585997112452680824e+00 -4.656674345993865316e+00 -2.236147772080068208e+00 4.990824501968176286e-01 -7.525966114828709979e+05 -7.526219430628737900e+05
3.904491808954695387e-01 6.014877515856021928e-01 3.337233289486492005e+00 3.606973436912584319e+00 -4.192312293539939283e+00 2.727717048625617480e+00 -8.646286734379229344e-01 2.199803934404931383e-02 -1.790952341224748234e+05 -1.791205657024775865e+05
3.584065030262848506e-01 7.136543225095119958e-01 2.571727296100586813e+00 -1.120903761216548666e+00 -4.488483954619157501e+00 -4.056391482839374341e+00 1.001942286781392077e+00 1.929462168767070329e+00 -9.787732466900608269e+05 -9.787985782700636191e+05
3.729589956086009628e-01 7.183626174857191682e-01 2.262656307878421202e+00 -3.027765709717278320e+00 -2.054812265401521287e+00 -4.037638208906013659e-02 -3.613571880027515171e+00 9.481848994073518444e-01 -8.904616860756342066e+04 -8.907150018756615464e+04
2.571143511506773227e-01 7.396252029310381726e-01 2.695421375234990258e+00 4.877540133612900064e+00 -7.695626432264273120e-01 1.681248153009757829e-01 2.603747581919297005e+00 1.608536768577581322e+00 -9.806383924836132792e+04 -9.808917082836406189e+04
2.990010282869254854e-01 7.811761628014235459e-01 3.628468197588159860e+00 -1.817713013357576735e+00 -4.455777243927514064e+00 1.198031435789138399e+00 -3.678851470085735542e+00 2.598455151162493149e-01 -7.024911753513622098e+05 -7.025165069313650019e+05
3.659371379931234403e-01 5.842156935570225196e-01 2.807925253450370029e+00 -1.258590897034746803e+00 2.950316511635554306e+00 -1.601727581654909471e+00 -2.295240361071400059e-01 1.226508233343348131e+00 -1.545412895338211674e+05 -1.545666211138239305e+05
3.166230156930848749e-01 6.405166578450852688e-01 3.359790818216223052e+00 -2.941609473855301360e+00 -2.757382535211660990e+00 -9.044895505581731499e-01 -1.794094381564107721e+00 9.451670886038927577e-01 -1.604641794087233138e+05 -1.604895109887260769e+05
3.233484199599022668e-01 6.710875629305981249e-01 3.165075862579801225e+00 -3.254868237144876719e+00 -2.605958693224990075e+00 -2.575615738759214679e+00 -4.281687592424207267e+00 1.874056450247903127e+00 -5.431441607390017016e+05 -5.431694923190044938e+05
3.832461269834787077e-01 5.037468944155354400e-01 3.467847634358335984e+00 -1.490968611037111202e+00 1.233306567530094711e+00 -2.357524221683131582e+00 1.470751807945668510e+00 6.184031798818006020e-01 -1.885503286694636627e+05 -1.885756602494664257e+05
3.727455138141507196e-01 7.780743172627053728e-01 2.359351379777644198e+00 -2.230039172802641190e+00 -2.734986644845500692e+00 1.639097233044243040e+00 -8.413737358499009389e-01 1.921609711690871247e+00 -2.767482296378769097e+05 -2.767735612178796437e+05
3.017982465955696414e-01 8.152718998480719126e-01 3.488889677335304640e+00 -1.538302353768583597e+00 -4.753218138752806965e+00 4.146077551920548387e-01 -6.748674964227419082e-01 3.030567513071980024e-01 -7.247207381769876229e+05 -7.247460697569904150e+05
