# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: WL+XC+GC
#         # Likelihood: using covariance and differences between data vectors in ell-bins
#         # Sky Fraction (fsky): 0.43
#         # Redshift Binning: 5 source bins and 5 lense bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max: 5000.0
#         #   - total l_bins: 30
#         #   - cut in l_max (WL): [2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
#  2000]
#         #   - cut in l_max (GC, XC): [100 100 100 100 100 100 100 100 100 100 100 100 100 100 100]
#         #
#             
#             # Data Model:
#             #   - Nonlinear Power Spectrum: HMcode (0)
#             #   - Galaxy Bias Model: b1 constant within bins (0)
#             #   - Intrinsic Alignments: zNLA (0)
#             #   - Baryon Model: Tagn HMcode (1)
#             #   - Cross Correlation sqrt(Baryonic Supression): False 
#             #   - Parameters: 
#             
#             #       - Omega_m: 0.31
#             #       - Omega_b: 0.05
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -0.838
#             #       - wa: -0.62
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 0.16
#             #       - eta1_IA: 1.66
#             #       - beta_IA: 0.0
#             #       - b1_1: 1.239
#             #       - b1_2: 1.378
#             #       - b1_3: 1.525
#             #       - b1_4: 1.677
#             #       - b1_5: 1.832
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.02312
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.26
#             #       - fb: 0.16129032258064518
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Cross Correlation sqrt(Baryonic Supression): False 
#         #   - Photo-z Error Model: additive mode, n(z') = n(z + dz) (1)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: 0.0
#            #       - w0: [-3.0,-0.3]
#            #       - wa: [-3.0,3.0]
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - b1_1: [0.0,3.0]
#            #       - b1_2: [0.0,3.0]
#            #       - b1_3: [0.0,3.0]
#            #       - b1_4: [0.0,3.0]
#            #       - b1_5: [0.0,3.0]
#            #       - deltaz_s_1: N(0.0,0.0025012)
#            #       - deltaz_s_2: N(0.0,0.002912)
#            #       - deltaz_s_3: N(0.0,0.003309)
#            #       - deltaz_s_4: N(0.0,0.0038346)
#            #       - deltaz_s_5: N(0.0,0.0050532)
#            #       - deltaz_l_1: N(0.0,0.0065855)
#            #       - deltaz_l_2: N(0.0,0.007528)
#            #       - deltaz_l_3: N(0.0,0.0084995)
#            #       - deltaz_l_4: N(0.0,0.00948)
#            #       - deltaz_l_5: N(0.0,0.0104645)
#         ##############################################################
# Omega_m Omega_b h log10As ns w0 wa log_w log_l
2.894829723076543515e-01 5.007831710113028884e-02 8.883893719419919677e-01 2.871645819051715343e+00 8.480582618337343392e-01 -9.650715321759979481e-01 2.901031293107596554e-01 -8.455502111404754828e+00 -7.060661815862235180e+00
3.291680089708487467e-01 4.474309291843983627e-02 5.601652028408504735e-01 3.248572178516321074e+00 1.011712657832308793e+00 -6.407087116287941697e-01 -1.505477063080263189e+00 -9.570771269780550483e+00 -8.175930974238028170e+00
3.362754187529792271e-01 4.180009471146420991e-02 5.630038063454250175e-01 3.202303098895374678e+00 1.020757341036941046e+00 -5.084052767961280139e-01 -1.694662021739074431e+00 -9.473756095208415218e+00 -8.078915799665905340e+00
3.142944619899479264e-01 6.251901017135524929e-02 7.450732272764009068e-01 3.082945865754571635e+00 9.686877974391150392e-01 -8.228927933893865898e-01 -1.866469501378476004e-01 -1.145739616921379422e+01 -1.006255587367128079e+01
2.995060262637253556e-01 4.052729852679634592e-02 6.034665670697795248e-01 3.244952850829986080e+00 1.023023438761853310e+00 -9.091731506355320569e-01 -4.235159149854488270e-01 -9.503073163642667964e+00 -8.108232868100154533e+00
3.162544306924494064e-01 4.852380984111706597e-02 7.389218252341146487e-01 2.891166115270753068e+00 8.920865665886188456e-01 -6.797171907821164538e-01 -9.475694861138976854e-01 -1.083374262748273509e+01 -9.438902331940216328e+00
3.097895135707094960e-01 6.386211234553210159e-02 8.137597263151055138e-01 2.829150770449800234e+00 9.348664026857567144e-01 -8.589562025736925399e-01 -8.079655960728455710e-01 -1.032704188180096594e+01 -8.932201586258447179e+00
3.222451076286316773e-01 7.090198604527246651e-02 8.367497876371505772e-01 2.784527962471759377e+00 9.032272546831778826e-01 -7.879792545438575324e-01 -9.990054615448769049e-01 -1.332603996319051021e+01 -1.193119966764799500e+01
3.002026059964537086e-01 4.728760738819107884e-02 8.447615505181464979e-01 2.814262817373614833e+00 8.530796105594637968e-01 -9.298412931072155274e-01 1.231697548908590178e-01 -1.295956799616418209e+01 -1.156472770062167044e+01
2.892841234737525413e-01 4.674176464679677401e-02 7.302360512314072238e-01 3.142525175302337104e+00 9.523842800304260781e-01 -9.436084881358759446e-01 1.728693735233628459e-01 -8.069058425982618132e+00 -6.674218130440097596e+00
3.281486700108020016e-01 6.128811191051100615e-02 6.971934429658240839e-01 3.024363610957442550e+00 9.790825076105142966e-01 -7.725519540416927455e-01 -5.459468366110660220e-01 -1.034095721446018956e+01 -8.946116918917681460e+00
3.305393930415481130e-01 5.817777202600923903e-02 8.028400367877566168e-01 2.694754575856363576e+00 8.742007585980164919e-01 -5.682708596897163567e-01 -1.778926352231540831e+00 -1.040389379887062660e+01 -9.009053503328118495e+00
3.466492406645064750e-01 3.825920926573905811e-02 6.533928067999104083e-01 2.863000444629895558e+00 9.023627823415776295e-01 -4.428774406994668844e-01 -1.642626208806444721e+00 -1.010163619987498862e+01 -8.706795904332473413e+00
2.985753567292969701e-01 5.613699611278169521e-02 7.780219695042855932e-01 2.971841207473622681e+00 9.374453344902266005e-01 -1.109814150781517794e+00 4.358471174437701379e-01 -8.575242105685973115e+00 -7.180401810143456132e+00
2.744763709110766836e-01 3.981315601619327821e-02 7.966862206740357166e-01 2.867154494224320782e+00 8.847689028208209905e-01 -1.325396571489061870e+00 8.492351091046765887e-01 -1.155092217765107421e+01 -1.015608188210856078e+01
2.823764290610262240e-01 4.630809131990271804e-02 7.317761140141785248e-01 3.022761268472502927e+00 9.686545800321697541e-01 -1.368140224068335797e+00 1.016048814866659100e+00 -9.337331296504373768e+00 -7.942491000961853231e+00
3.137486494155523054e-01 6.000290754914439084e-02 9.038762502018210521e-01 2.675293338291136358e+00 8.507721185562981958e-01 -8.104056003906374706e-01 -5.072529002339853932e-01 -1.067550224309147211e+01 -9.280661947548964008e+00
3.157495420806332165e-01 4.567567840620226360e-02 7.822209187365418703e-01 2.719363802008339270e+00 8.475827171723951947e-01 -8.691883839314096249e-01 -5.411033087176728706e-01 -1.081987488625395599e+01 -9.425034590711444338e+00
3.000110469190512830e-01 5.518930568939849068e-02 8.660847390373740406e-01 2.683397644446867680e+00 8.909197858428423711e-01 -8.890455353273223338e-01 -7.772911257021850595e-01 -1.044195244884495821e+01 -9.047112153302441229e+00
3.425701155237313444e-01 6.926726864990462307e-02 7.252872602763225096e-01 2.900998131061844454e+00 9.652229853633051970e-01 -4.914146819619173989e-01 -1.908497903703996190e+00 -1.143318800946647684e+01 -1.003834771392395986e+01
3.194021236218060333e-01 4.951934706610601478e-02 7.012986227662263428e-01 2.914469104860727633e+00 9.351726279833958433e-01 -6.970605343019902200e-01 -1.130728771756457363e+00 -1.216048817176631758e+01 -1.076564787622380592e+01
3.376957114206258770e-01 7.055105151003220054e-02 7.047011228562274354e-01 2.978119746907968324e+00 9.923959251031770901e-01 -5.787547159236972050e-01 -1.635673295529127769e+00 -1.045318054041530331e+01 -9.058340244872784552e+00
2.938297517565397476e-01 3.062636644709756939e-02 6.241159371057516392e-01 3.078794304886960376e+00 9.525301072255029089e-01 -9.642227646175922651e-01 -5.197251987073148172e-01 -1.063681878942388437e+01 -9.241978493881369161e+00
3.306645743272419447e-01 5.414332997478491644e-02 6.016086823974382547e-01 3.119369202142210362e+00 1.023252479084774569e+00 -6.617833597988784788e-01 -1.706543932223819393e+00 -9.650571873228074082e+00 -8.255731577685562428e+00
3.256712069410313548e-01 6.150275476373033567e-02 9.049190734541523451e-01 2.667424730010324652e+00 8.334782729368501730e-01 -6.370193086733317855e-01 -9.541736747563263066e-01 -9.777087001616479256e+00 -8.382246706073965825e+00
3.510169092466237095e-01 6.790045895195993830e-02 6.552292636322916142e-01 2.999259940493924859e+00 1.000120994775317795e+00 -4.329179536450804555e-01 -2.351947756321831839e+00 -1.099088511569168247e+01 -9.596044820149169041e+00
3.346024448096315274e-01 6.375438100230000626e-02 7.033326435524727138e-01 2.892473271937102908e+00 9.868644696973312147e-01 -6.444543296336204818e-01 -1.691684622718180320e+00 -1.041160419882142207e+01 -9.016763903278901537e+00
3.391074426660800611e-01 6.550182089662108520e-02 8.721090420706513191e-01 2.619094322048945767e+00 8.468242358361542932e-01 -4.688186185620990543e-01 -1.880611488974627710e+00 -1.358985266137881354e+01 -1.219501236583629655e+01
3.018810934428370341e-01 5.998804685306653728e-02 8.495602477846291301e-01 2.739664929493864420e+00 8.769221626163006267e-01 -9.718057586140136372e-01 -7.757173533033832058e-01 -1.215927424301119686e+01 -1.076443394746868698e+01
3.196781802727516886e-01 4.898788497703871619e-02 5.851442590444984049e-01 3.327812121407411006e+00 1.054836132429026740e+00 -7.150306627941316329e-01 -6.922378993704789707e-01 -1.385785172500597184e+01 -1.246301142946345841e+01
3.362190366161552646e-01 4.824856245901362056e-02 5.716298188562715099e-01 3.256504900619484388e+00 1.036450403049167690e+00 -4.206762693021670607e-01 -1.864656725195816378e+00 -1.008057574057146155e+01 -8.685735445028948121e+00
3.004043105956866744e-01 3.860329713901100579e-02 6.530940869651997716e-01 3.012820188244544894e+00 9.578721439514881197e-01 -8.386657166997100177e-01 -1.068054488142514913e+00 -1.222540754756072090e+01 -1.083056725201820036e+01
3.322862578772000086e-01 4.891416225597769452e-02 5.734571584469585481e-01 3.179339216867600015e+00 1.031606132000735698e+00 -8.060088885938077041e-01 -9.861836173762990043e-01 -1.005671724540556511e+01 -8.661876949863049902e+00
2.944315476215362271e-01 4.443172268676216785e-02 8.153918225715603985e-01 2.903802959518957394e+00 8.604023923958876718e-01 -1.002272711971378127e+00 4.049533996648246870e-01 -1.715003739275533690e+01 -1.575519709721281636e+01
3.067996777225152627e-01 4.954013199508722209e-02 6.975227638394577712e-01 2.940306145896440349e+00 9.529816080650599375e-01 -9.120449490684214844e-01 -8.079468324907330690e-01 -1.091629898906194285e+01 -9.521458693519422312e+00
3.464637236255809771e-01 8.368092562640334908e-02 8.274669634451237155e-01 2.738695913661209680e+00 9.505767629588713907e-01 -5.730981677319166856e-01 -1.907409356830592095e+00 -1.021288415845262421e+01 -8.818043862910101893e+00
3.032418841069123294e-01 7.110720391746663815e-02 8.458120382142950699e-01 2.861807480780764301e+00 9.453294072467037790e-01 -1.014964804493095674e+00 -3.469130093345853538e-01 -1.095123348495270932e+01 -9.556393189410194111e+00
2.976103531740857955e-01 5.222457615342345622e-02 8.034277310793428439e-01 2.814918634168811273e+00 9.057403244566057943e-01 -1.114717062410653492e+00 2.329994695678685446e-01 -1.129599131545867863e+01 -9.901151019916161644e+00
3.224004096517633089e-01 7.187220183444216481e-02 6.411823604238631180e-01 3.231790457389815963e+00 1.071895643416810318e+00 -8.596146624444855888e-01 -7.361468349587894089e-01 -1.132846872480216405e+01 -9.933628429259652393e+00
3.045000946657606677e-01 5.198087678215538437e-02 9.142898599018860484e-01 2.600093757306056741e+00 8.141409551942921929e-01 -9.136829034811482231e-01 -4.131383512299149352e-01 -1.313283620430641463e+01 -1.173799590876390120e+01
3.045012158175126604e-01 4.720253967139878548e-02 7.275659088023416210e-01 2.835451333135356577e+00 9.227603222411805417e-01 -8.761413457455211606e-01 -1.130705360197679088e+00 -9.729332459334571581e+00 -8.334492163792061703e+00
3.209223632764783840e-01 5.916205441539720139e-02 5.848062724039427840e-01 3.310541749070852191e+00 1.075967844688583419e+00 -7.928336008332834695e-01 -1.032699233182728493e+00 -9.823354628189292725e+00 -8.428514332646779295e+00
3.302756388909134921e-01 5.620512293726710740e-02 6.417895150544730143e-01 3.191249484386450508e+00 1.017414366984127794e+00 -6.894770931229645683e-01 -5.070365276940735910e-01 -1.124338330083961068e+01 -9.848543005297091923e+00
2.830076006984029724e-01 5.052961307836176946e-02 9.534239419970790275e-01 2.659172518976762767e+00 7.968095517087129265e-01 -1.024429899926559973e+00 -2.683075815005331322e-01 -9.579403319252236315e+00 -8.184563023709726437e+00
3.231289566311144057e-01 5.114163585217013086e-02 6.084085273914581204e-01 3.192542765059756427e+00 1.024776591287786642e+00 -6.392194293050597054e-01 -1.306968747866713354e+00 -1.067934176097075749e+01 -9.284501465428238731e+00
3.282427834304923464e-01 5.352297019188318600e-02 7.141493598291350775e-01 2.958586809490230785e+00 9.163044184619333343e-01 -5.821211185165910962e-01 -1.172115132710861207e+00 -1.022270469285679440e+01 -8.827864397314273859e+00
2.876465340342677646e-01 4.065861078112197047e-02 6.657736205026927312e-01 3.102511824992947531e+00 9.779512637117651064e-01 -1.018369300192519589e+00 -1.716650975104179189e-01 -9.007363161936865481e+00 -7.612522866394345833e+00
3.142303895686784365e-01 4.519751344057773568e-02 8.115603696565607539e-01 2.664890307531560421e+00 8.304642137523283729e-01 -6.526113594015194863e-01 -1.520012804885752189e+00 -1.087050150142020755e+01 -9.475661205877694115e+00
3.208017380022906151e-01 6.903570441595956175e-02 7.805948266504900701e-01 2.883902323264087020e+00 9.605272977100001164e-01 -7.275564872604545208e-01 -1.176530891931192091e+00 -9.980881344531141508e+00 -8.586041048988620972e+00
3.379139742682769620e-01 5.380882090253676781e-02 7.356361640749371489e-01 2.871410369055761969e+00 9.104447695887919467e-01 -5.744023743600363829e-01 -9.738456723323203335e-01 -1.052522687115695987e+01 -9.130386575614439337e+00
3.236871936180026332e-01 6.243952369876974023e-02 8.371331681935567648e-01 2.769172424299787494e+00 8.687097494307820522e-01 -8.126291739380597789e-01 -5.039792462739520751e-01 -1.277774602287047401e+01 -1.138290572732795169e+01
2.973298168706414168e-01 4.436879658347929467e-02 6.303841267362333411e-01 3.248640533698531563e+00 1.025955199047059452e+00 -8.105273496551057555e-01 -6.795939180688264081e-01 -1.149488660315326172e+01 -1.010004630761075006e+01
3.060825561483982993e-01 5.646801386822335178e-02 7.663629859256753107e-01 2.853213190186551174e+00 9.236701830476008457e-01 -8.138047348898269640e-01 -1.242656666109526409e+00 -1.067300610746440270e+01 -9.278165811921894601e+00
2.916966222904880390e-01 5.886361795691191778e-02 8.520462190726335594e-01 2.908647327761183732e+00 9.243104083840973928e-01 -1.110955524010139639e+00 4.965306996283240792e-01 -8.418342767066093302e+00 -7.023502471523578983e+00
3.613286557160096946e-01 7.252713874690663864e-02 6.652846482400974759e-01 2.908491478993108892e+00 1.009482050184982604e+00 -3.410849476534441038e-01 -2.890988395371966835e+00 -1.016560784767290215e+01 -8.770767552130390499e+00
3.268952481820632250e-01 6.218978764460103559e-02 8.247435824878435184e-01 2.753368274283257477e+00 8.904671587815640166e-01 -6.795429486149986431e-01 -9.887280834170022459e-01 -1.016663792255920384e+01 -8.771797627016685084e+00
3.200837039738709811e-01 4.909285123111522403e-02 6.572191029734464340e-01 3.110282253293735977e+00 9.775713454316259376e-01 -6.652636824345048439e-01 -8.214579541607558433e-01 -1.041914065644928655e+01 -9.024300360906776675e+00
3.239427585796504916e-01 6.559162244686406185e-02 8.950440357513307355e-01 2.660749543415144025e+00 8.682497811654823483e-01 -6.016680718058520227e-01 -1.433822742286114948e+00 -1.090335853171812630e+01 -9.508518236175607541e+00
3.222785010147819484e-01 4.512831934464796302e-02 6.771883563017612184e-01 2.907833385618329824e+00 9.459986109517934949e-01 -4.852827040630631750e-01 -2.133483205096020630e+00 -1.223384672295588871e+01 -1.083900642741338061e+01
3.342134665559155504e-01 7.736235566556939891e-02 9.490654316964703963e-01 2.660168115798830613e+00 8.588518416746848683e-01 -6.463759698914830487e-01 -1.047517695066028987e+00 -1.157400922421251721e+01 -1.017916892866999845e+01
3.331548410042837194e-01 6.440898584470572397e-02 6.939115964411308735e-01 2.973856547312855092e+00 9.740127507627249770e-01 -7.121186313827299053e-01 -1.066830196367756667e+00 -1.090093352333346388e+01 -9.506093227790948674e+00
2.855004833725854896e-01 5.871348851787158013e-02 8.778618731170290124e-01 2.820644285849962962e+00 9.146676384919061320e-01 -1.147236987622012983e+00 2.253043792743660845e-01 -1.488859385149089576e+01 -1.349375355594838766e+01
3.162651465819686369e-01 4.848384745197071438e-02 5.986276024207366486e-01 3.213212072392764185e+00 1.029282474949395176e+00 -7.273213415692234562e-01 -1.235029828668146035e+00 -1.023683795465990443e+01 -8.841997659117396324e+00
3.004871675429665601e-01 4.793226492499336883e-02 5.904749486961757832e-01 3.295834963058019262e+00 1.057722042335181190e+00 -8.455160907727696795e-01 -1.090966500640284220e+00 -9.992971173292588105e+00 -8.598130877750067569e+00
2.925502230848809337e-01 4.777520317403022299e-02 8.914957902344058382e-01 2.768888620567375725e+00 8.224835951569338111e-01 -8.964958775299440852e-01 -1.316768806515549173e-01 -8.989964783671666737e+00 -7.595124488129151530e+00
3.337315890786429762e-01 5.830231695885971371e-02 6.089008946358012153e-01 3.113835393162700083e+00 1.032129437033910246e+00 -5.321826926167068095e-01 -2.383952984803250796e+00 -1.183632230697267573e+01 -1.044148201143015697e+01
3.167030050467379843e-01 4.625844550703545055e-02 6.835526008425489852e-01 2.937451407403302461e+00 9.448556586431446913e-01 -6.637479020334198232e-01 -1.356614829087865459e+00 -1.818230774770100311e+01 -1.678746745215849145e+01
3.375024540858612143e-01 4.582350031946975238e-02 5.936011163982484184e-01 3.126594116434562753e+00 1.021839625484237235e+00 -4.351008934579128073e-01 -1.959345694508830116e+00 -1.257402866089850590e+01 -1.117918836535599425e+01
3.230384797181533596e-01 4.024530782326567191e-02 5.676167993898288966e-01 3.201639567935963271e+00 1.000733136334176709e+00 -8.085938427630692260e-01 -8.620699391802180145e-01 -1.092628605641223771e+01 -9.531445760869715400e+00
3.002161653680712750e-01 4.212212430451034439e-02 5.864999426639521118e-01 3.312738282665701917e+00 1.046151497235499273e+00 -1.000586370589884977e+00 -7.481786700981896132e-02 -9.249940515287306653e+00 -7.855100219744787893e+00
3.397184268623956171e-01 5.438448773544803799e-02 5.856113562115029536e-01 3.232653945003650886e+00 1.044473797843619600e+00 -5.899278767254942935e-01 -1.160252006837793060e+00 -1.027110409674332914e+01 -8.876263801200810377e+00
3.139129196959475343e-01 3.485892141548099094e-02 5.675988371307900682e-01 3.102744199642476275e+00 1.000382542695338106e+00 -9.346721825798507410e-01 -1.150814050234886032e+00 -1.417985681931487818e+01 -1.278501652377236830e+01
3.385761281328662498e-01 6.442265840229013940e-02 7.071726074665064532e-01 2.855619303333459591e+00 9.719405370241600561e-01 -7.110757562195249015e-01 -1.456238210917047304e+00 -1.260798828557466322e+01 -1.121314799003214802e+01
2.983982049597598274e-01 5.425900653248080796e-02 7.834550603093836108e-01 2.872789844322205965e+00 9.454768756781135597e-01 -1.001719563001661539e+00 -1.195594259202161780e-01 -1.260617087236269640e+01 -1.121133057682017942e+01
2.996596900549117204e-01 5.225269037812537570e-02 7.543111160144542193e-01 2.850816851657108408e+00 9.438803980759458145e-01 -9.867316832587182951e-01 -6.970855883346533943e-01 -1.045807000032969825e+01 -9.063229704787183039e+00
3.018920865822105615e-01 3.573748682982708091e-02 5.705516602360121148e-01 3.299861716965784453e+00 1.023283180311284513e+00 -8.698689553931515661e-01 -6.151664613318721386e-01 -1.003273176526182908e+01 -8.637891469719312099e+00
2.846193767355419957e-01 3.917681142702607311e-02 8.143647778519820246e-01 2.744633258690914346e+00 8.410741021221512792e-01 -1.092660809222303131e+00 7.357980133775310350e-03 -9.391487514645490364e+00 -7.996647219102971604e+00
3.156203514234795504e-01 3.704283034050659396e-02 5.892344504203045341e-01 3.108344713514058277e+00 9.928138206794900888e-01 -8.227270657740692883e-01 -1.009146391312153224e+00 -1.061716675455932091e+01 -9.222326459016798594e+00
2.981200842498166748e-01 4.344420523911420029e-02 8.253363230577445142e-01 2.808997610545381107e+00 8.267963452513917844e-01 -9.384487025772667579e-01 6.618482920133050840e-02 -1.050204792864201409e+01 -9.107207633099493549e+00
3.440081598298979637e-01 7.208256671978593988e-02 8.534063493328514216e-01 2.702957422326545789e+00 8.730832984685208409e-01 -6.210245583449349738e-01 -1.114472412817504754e+00 -1.077062466122198714e+01 -9.375784365679471932e+00
2.964464153663431412e-01 4.440003794080176619e-02 7.199537060439248348e-01 2.918718451020033022e+00 9.311200641816694823e-01 -1.032542969487054707e+00 -2.049668283950660808e-01 -1.019532688049291380e+01 -8.800486584950395041e+00
2.925979241235150963e-01 3.058511718647858452e-02 6.787023059130403713e-01 2.993199892755886715e+00 9.266507991373564845e-01 -9.396056617336201455e-01 -1.745404348088839264e-01 -8.685883830396065264e+00 -7.291043534853550945e+00
2.724463098723445831e-01 3.461449379362586259e-02 6.447496638967399329e-01 3.161363054602767342e+00 1.006457296083913544e+00 -1.152776866498482100e+00 -1.559580469142396453e-02 -1.022653056932473703e+01 -8.831690273782225375e+00
2.910634234585219304e-01 4.998104791759885868e-02 6.389449821804562557e-01 3.144407834389518541e+00 1.031321701780453237e+00 -1.293880809779870189e+00 2.698923926086473912e-01 -1.079714901512426195e+01 -9.402308719581743190e+00
3.314725293069814005e-01 4.215609885062469864e-02 6.253185417114637268e-01 3.107880733097638348e+00 9.595157847684647745e-01 -5.321651653048444786e-01 -1.165055852773945411e+00 -1.162380127903615801e+01 -1.022896098349364813e+01
3.093235490187834502e-01 4.782105097565637203e-02 6.861231871720141484e-01 2.942667699880450183e+00 9.744534646015714507e-01 -8.273805984713860084e-01 -9.839720686641046932e-01 -1.169539269935378911e+01 -1.030055240381126858e+01
2.882899549079312451e-01 4.883348522197645397e-02 8.305335551125730964e-01 2.918860775976014565e+00 8.660204561955577862e-01 -1.008712513254328202e+00 2.204920731860555705e-01 -1.057808373904816790e+01 -9.183243443505645587e+00
2.756681536015199718e-01 2.587123660102572803e-02 8.399445396358518057e-01 2.959776606710148528e+00 7.954763179869247525e-01 -1.181975817500278580e+00 1.845209491469233853e+00 -inf -inf
3.330820215006949914e-01 5.921606245742829649e-02 6.145113952854974748e-01 3.155799868522348728e+00 1.029247303850456818e+00 -6.683308436840271760e-01 -1.298130245198830357e+00 -1.486538512088182529e+01 -1.347054482533931186e+01
